"P_inst (c0=1,c1=1,c2=1,c3=1) X","P_inst (c0=1,c1=1,c2=1,c3=1) Y"
8.06543439377682e-08,6.14825302654849e-05
8.066133281886612e-08,6.690785783989317e-05
8.066781088469917e-08,8.111981608331766e-05
8.06759509220167e-08,0.000116553531674747
8.068265646783213e-08,0.0001573305572827833
8.068756911620658e-08,0.0001907238690205711
8.06929358680846e-08,0.0002288979634429597
8.069720555966642e-08,0.0002539711745150838
8.070186927936797e-08,0.0002736560988376076
8.07060769207277e-08,0.0002869177067180593
8.071207122348478e-08,0.0003133945014419111
8.071706447393558e-08,0.0003687669806682278
8.072105490408485e-08,0.0004370758256974114
8.072451456235615e-08,0.0004914878604272049
8.07267791587853e-08,0.0005198072394857366
8.072903525820611e-08,0.0005516787383562995
8.073111619235893e-08,0.0005999895894360589
8.07329857608013e-08,0.0006512186951560193
8.073513369878586e-08,0.0007004253003662347
8.073714211279763e-08,0.0007244496685465319
8.073904373571663e-08,0.0007244916696727983
8.074100106274162e-08,0.000706594805371713
8.074329736806384e-08,0.0006649659370317397
8.074534750402647e-08,0.0006192397907894565
8.074732154957164e-08,0.0005760495491413457
8.074972762751242e-08,0.0005298286403835544
8.07522247738097e-08,0.0004923928855203568
8.075439770302076e-08,0.0004646276821943698
8.075628296184739e-08,0.0004339950414663618
8.075822854770186e-08,0.0003959459373942657
8.07597642274551e-08,0.0003744292601741306
8.076109675626538e-08,0.0003599333107312833
8.076251953249826e-08,0.000341849718381877
8.076447826986951e-08,0.0003119862052322038
8.076621462445678e-08,0.0002821600373372014
8.076830987793135e-08,0.0002443352476405822
8.077076788826274e-08,0.0001996638422425556
8.077299483059645e-08,0.000161848003464368
8.077530656679623e-08,0.0001289195425001976
8.077899981811031e-08,9.497535148779305e-05
8.078223400913081e-08,8.446470330547397e-05
8.078798022915342e-08,0.0001049555222935255
8.079260757438775e-08,0.0001359203428153328
8.079769105609744e-08,0.0001545799861053178
8.080336660499256e-08,0.0001462495230895338
8.08093492540095e-08,0.0001373739714873787
8.081445290850344e-08,0.0001632236964226253
8.08182495364652e-08,0.0001755109846947912
8.082205583967256e-08,0.0001666698855559963
8.082642622577354e-08,0.000165738820872012
8.082978157977427e-08,0.0002261218327871007
8.083238975229324e-08,0.0002840560352035269
8.083471778486391e-08,0.0003125347164885597
8.083694499001757e-08,0.0003063634791413257
8.083936217713921e-08,0.0002989503300660829
8.084160950041275e-08,0.0003057217896746013
8.084360828698601e-08,0.0003291452091204242
8.084552885160882e-08,0.0003623539012926906
8.084736233386316e-08,0.0003718820170294222
8.084919147174739e-08,0.0003522044327323257
8.085117331572606e-08,0.0003125871513510665
8.08533113497096e-08,0.0002885701863058106
8.085537457548504e-08,0.0003507238152810063
8.08575909963248e-08,0.0005230740760289558
8.086005045935131e-08,0.0007130431721131669
8.086293320877583e-08,0.0008260691264294541
8.086634875115879e-08,0.0008063890259342106
8.086953609966787e-08,0.0006892884724425654
8.087289739002964e-08,0.0005199424854470839
8.087629564299969e-08,0.0003422797847956693
8.087962844766228e-08,0.0001922617384768614
8.088297655636494e-08,8.969889579231409e-05
8.088679417299602e-08,3.314031116820564e-05
8.089043987799462e-08,1.387654344672001e-05
8.089399949458031e-08,7.3093661080743e-06
8.089810680287535e-08,4.510389669714575e-06
8.09024867556564e-08,3.308857076845187e-06
8.090796050203549e-08,2.570541784572767e-06
8.091523272906928e-08,1.974660800201165e-06
8.092478039104173e-08,1.431634051267504e-06
8.093665193689636e-08,9.680797619744979e-07
8.095283691145119e-08,5.760430365312175e-07
8.097843282553937e-08,2.658447151945483e-07
8.101735172028362e-08,9.769543192712304e-08
