leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) X,leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) Y
3.676045004224225e-07,4.572114334513908e-05
3.676062012873019e-07,5.567360286242004e-05
3.676075262685783e-07,6.391958721547608e-05
3.676088439601352e-07,6.634854817390856e-05
3.676104284888646e-07,6.092097269397767e-05
3.676119370907199e-07,5.872458521707994e-05
3.676131801701971e-07,6.868465939882432e-05
3.676141423261004e-07,7.285574844140294e-05
3.676148542924301e-07,7.004603102385944e-05
3.676158058066187e-07,6.048512739025843e-05
3.676166616001298e-07,4.897226252231092e-05
3.676174630641752e-07,3.866193545363803e-05
3.676181252012768e-07,3.171352278932547e-05
3.676188144290765e-07,2.72555681440334e-05
3.676196015824862e-07,2.535213698282465e-05
3.676202488738781e-07,2.493489777850283e-05
3.676210100967962e-07,2.48647408777528e-05
3.676217507771205e-07,2.496971348458867e-05
3.67622702947241e-07,2.521211524500321e-05
3.676239227905266e-07,2.559712386034846e-05
3.676258709829937e-07,2.626481511797893e-05
3.676283805609485e-07,2.714155810605972e-05
3.676316066855578e-07,2.826052925754307e-05
3.676359908455351e-07,2.974809702540021e-05
3.676429540218846e-07,3.199361861554962e-05
3.6765e-07,3.406370692513636e-05
3.6765343677561e-07,3.34788538338402e-05
3.676575879322397e-07,3.280456342465203e-05
3.676615028671083e-07,3.220456415869702e-05
3.676693327368456e-07,3.110744119916389e-05
3.676806150674299e-07,2.969659979163702e-05
3.676963162032756e-07,2.791396515224196e-05
3.677113360973299e-07,2.631805931284601e-05
3.677283910385882e-07,2.459901083998572e-05
3.677499892250766e-07,2.253971028617885e-05
3.677846262456402e-07,1.94904177312687e-05
3.678470130378937e-07,1.481252116319834e-05
3.679717866224006e-07,8.745660425213981e-06
3.681761770960763e-07,5.441547545248406e-06
3.683620164172983e-07,5.014648588743437e-06
3.685221124050079e-07,4.967655913347272e-06
3.686833251758081e-07,4.96068611063896e-06
3.688853608082214e-07,4.959633058476359e-06
3.691700443556891e-07,4.959560115306736e-06
3.69589621581642e-07,4.959565114018084e-06
3.702505046595427e-07,4.959578062213602e-06
3.715043162908287e-07,4.959601069466231e-06
3.732521581454144e-07,4.959629878914315e-06
3.75e-07,4.959655235494749e-06
3.750375e-07,4.974795815072882e-06
3.750470076562344e-07,5.069302403669742e-06
3.750660229687032e-07,8.51355290738563e-06
3.750712214609944e-07,1.129362741913766e-05
3.75075865754891e-07,1.428328773967209e-05
3.750812589458777e-07,1.760198236588792e-05
3.750865339131927e-07,1.987427000338123e-05
3.750960836269854e-07,1.935468467904446e-05
3.750999603143958e-07,1.699493357017624e-05
3.751024879625019e-07,1.513702778420706e-05
3.751055035466802e-07,1.344475949904832e-05
3.751079638140787e-07,1.282469487871466e-05
3.75110518538135e-07,1.281510622524865e-05
3.751129328250539e-07,1.294925491827669e-05
3.751154524971228e-07,1.308048400171398e-05
3.751179960285067e-07,1.318931979796127e-05
3.751216801041756e-07,1.330949175671646e-05
3.751284844120281e-07,1.344482334547519e-05
3.75139242206014e-07,1.351650589244286e-05
3.7515e-07,1.348755434523639e-05
3.75153002805111e-07,1.27575991759505e-05
3.751580940313797e-07,1.194624848176052e-05
3.751627582210229e-07,1.161826938473464e-05
3.751720866003094e-07,1.136035632726027e-05
3.751806218935814e-07,1.128858304023799e-05
3.751932405706305e-07,1.12550912648677e-05
3.752110739566791e-07,1.123697682340421e-05
3.752406385839809e-07,1.121538666524753e-05
3.752958633856183e-07,1.117440467555791e-05
3.754048524041023e-07,1.109485880092052e-05
3.756095797545265e-07,1.094482202723812e-05
3.760065075998156e-07,1.06566858567205e-05
3.767691067569388e-07,1.01089112429502e-05
3.771586146260289e-07,9.834920857612193e-06
3.776661144997482e-07,9.497322753337905e-06
3.779575643739559e-07,9.337347799632643e-06
3.782104205527539e-07,9.242084703467382e-06
3.784954079628073e-07,9.177993726033008e-06
3.787269234405458e-07,9.099876697003821e-06
3.789785308353967e-07,9.873492016339966e-06
3.790361814622591e-07,1.093314424819644e-05
3.790553253638505e-07,1.116025983733676e-05
3.790647678999422e-07,1.117793148616589e-05
3.790836529721257e-07,1.091399423260228e-05
3.791021233127532e-07,1.035073796045952e-05
3.791112986409186e-07,1.018858633339786e-05
3.791230329959285e-07,1.052953218101492e-05
3.791302840573708e-07,1.12057068678677e-05
3.791395392001143e-07,1.205976051923721e-05
3.791461371447612e-07,1.216263644506953e-05
3.791546854932967e-07,1.150791215368183e-05
3.791622304179786e-07,1.035689729143798e-05
3.791696951456911e-07,8.92597028681675e-06
3.791744230606097e-07,8.042368910630028e-06
3.791795662696877e-07,7.3864656313388e-06
3.791836450498156e-07,7.067739222639801e-06
3.791892500314612e-07,6.763112116889211e-06
3.791935768017828e-07,6.590800414213835e-06
3.791986988495952e-07,6.429252234330921e-06
3.792082349041789e-07,6.189944070266575e-06
3.792225704476796e-07,5.903575212962028e-06
3.792435587250691e-07,5.587808072252544e-06
3.792612816056803e-07,5.427847379036396e-06
3.792844759321341e-07,5.289874864902387e-06
3.793030037691212e-07,5.219084542036882e-06
3.793215175718244e-07,5.171544920994588e-06
3.793528840343242e-07,5.120810606875121e-06
3.79411549233192e-07,5.071057492887075e-06
3.79491708493319e-07,5.035370863445223e-06
3.795999989734805e-07,5.007158694149476e-06
3.797434484344594e-07,4.985308702700748e-06
3.799282840203069e-07,4.969933831119285e-06
3.801587717278284e-07,4.961439306365112e-06
3.805281490650724e-07,4.959461820226318e-06
3.808752851519464e-07,4.95946800829604e-06
3.811506304081504e-07,4.959472490371742e-06
3.814660455458367e-07,4.959480657934941e-06
3.819830227729183e-07,4.959494249649598e-06
3.825e-07,4.959506693532099e-06
3.82509375e-07,4.961127297879648e-06
3.825244674635083e-07,4.962332164579337e-06
3.825546523905247e-07,5.280832584807165e-06
3.825621454017228e-07,6.331446493226255e-06
3.825682490247335e-07,8.463346929964445e-06
3.825727754317679e-07,1.097586892373868e-05
3.825785865629526e-07,1.465362823938214e-05
3.825830224640691e-07,1.69037404012198e-05
3.825880288650235e-07,1.815264409293237e-05
3.825901801671736e-07,1.893876025157104e-05
3.825909804030885e-07,1.957788029916989e-05
3.825918296458665e-07,2.05669314241844e-05
3.825924934744311e-07,2.161058017273068e-05
3.825938211315602e-07,2.454010772864238e-05
3.825962879493456e-07,3.269980158523098e-05
3.825984776501958e-07,4.049676248407816e-05
3.826001801671736e-07,4.456227970978953e-05
3.826005663169786e-07,4.50261667410714e-05
3.826011816798426e-07,4.544127954460665e-05
3.826017097712082e-07,4.541019140661659e-05
3.826027659539395e-07,4.450353447965819e-05
3.826047079021656e-07,4.612629292739289e-05
3.826063557656923e-07,5.644930266557345e-05
3.826076928828407e-07,6.423869207712937e-05
3.826090267416596e-07,6.571262475367487e-05
3.826106322371341e-07,5.947292973142394e-05
3.826120850548741e-07,5.913238806409001e-05
3.826133258539694e-07,6.954449247094157e-05
3.826142181553009e-07,7.235163738594529e-05
3.826149427907376e-07,6.881077695108752e-05
3.826158590752974e-07,5.907611499019266e-05
3.826167016219793e-07,4.763381779156806e-05
3.826174850527392e-07,3.763170446656388e-05
3.826181409385696e-07,3.085450741640048e-05
3.826188378443009e-07,2.653317509137548e-05
3.826196330521663e-07,2.475332404988137e-05
3.826202897474849e-07,2.437670093858071e-05
3.82621044139461e-07,2.432757989869804e-05
3.826217927200061e-07,2.444162921227707e-05
3.826227611763224e-07,2.469318942959833e-05
3.826240212516828e-07,2.509344375477009e-05
3.826260367159869e-07,2.578440660084688e-05
3.826285855709117e-07,2.667310281699912e-05
3.826318891269564e-07,2.781643298942963e-05
3.826364062168866e-07,2.934566127993521e-05
3.826437099239185e-07,3.169122144970974e-05
3.8265e-07,3.353752756407001e-05
3.826532471958396e-07,3.301195030348498e-05
3.826572225557121e-07,3.239597669873343e-05
3.826609165877086e-07,3.185389575728545e-05
3.826683046517018e-07,3.085888156142647e-05
3.826790263185123e-07,2.956777867355099e-05
3.826950675051399e-07,2.781786963907979e-05
3.827099882512018e-07,2.629430878427308e-05
3.827268556895407e-07,2.46567291718755e-05
3.827476515627775e-07,2.274055660894986e-05
3.827809270055917e-07,1.989193722988666e-05
3.828400746304336e-07,1.550311521571913e-05
3.829578466250646e-07,9.502463166393247e-06
3.83153876018175e-07,5.69431827821018e-06
3.833629926253026e-07,5.029680273200418e-06
3.835289046867014e-07,4.969959140800659e-06
3.836961339191936e-07,4.96100313784458e-06
3.838943170488651e-07,4.95966481727485e-06
3.84176914693998e-07,4.959548420212385e-06
3.845895700167386e-07,4.959552838968794e-06
3.852291194371553e-07,4.959566055490513e-06
3.864146824665623e-07,4.959588719591845e-06
3.882073412332811e-07,4.959619870527814e-06
3.9e-07,4.959646930318544e-06
3.900374999999999e-07,4.974782267395311e-06
3.900470076562344e-07,5.069286671637227e-06
3.900660229687032e-07,8.513504300011924e-06
3.900712214497242e-07,1.129357454028362e-05
3.900758657528875e-07,1.42832558337465e-05
3.900812589475206e-07,1.760202345962401e-05
3.900865339113889e-07,1.987443609551613e-05
3.900960833791904e-07,1.935532828748635e-05
3.900999601129438e-07,1.699580506735746e-05
3.901024877712535e-07,1.513802439232638e-05
3.901055034003466e-07,1.344584864186126e-05
3.901079636868895e-07,1.282587235288886e-05
3.901105183998563e-07,1.281640718425159e-05
3.901129327073994e-07,1.295069245074839e-05
3.901154524164303e-07,1.308206876453671e-05
3.901179959260644e-07,1.31910518122408e-05
3.901216799098708e-07,1.33114383048552e-05
3.901284840314731e-07,1.344717528005453e-05
3.901392420157365e-07,1.351951118399804e-05
3.9015e-07,1.349119735876775e-05
3.901530028316668e-07,1.276099213858707e-05
3.901580941128558e-07,1.194938330479953e-05
3.901627583494095e-07,1.162136711928755e-05
3.901720868225169e-07,1.13635790591911e-05
3.901806219439273e-07,1.129200713193879e-05
3.901932403469097e-07,1.125885062428227e-05
3.902110736244409e-07,1.12412267811095e-05
3.902406381355743e-07,1.122045518501928e-05
3.902958635300985e-07,1.118099838040156e-05
3.904048526639803e-07,1.110445495725073e-05
3.906095811682097e-07,1.096002323550412e-05
3.910065119214192e-07,1.068262461729755e-05
3.917691162405775e-07,1.015485150441353e-05
3.922290786238784e-07,9.842891049464915e-06
3.926841696074002e-07,9.547980605325287e-06
3.929780282843095e-07,9.381949932055841e-06
3.932469112398268e-07,9.267756283399993e-06
3.935582855706568e-07,9.188922736821963e-06
3.938045831299783e-07,9.118809341204498e-06
3.940559809953837e-07,9.230589628384288e-06
3.941660816504982e-07,1.064441413607532e-05
3.94190918236687e-07,1.103234347227086e-05
3.942190127221496e-07,1.104134488442939e-05
3.942266931519872e-07,1.08753006682843e-05
3.942420540116623e-07,1.04351976581269e-05
3.942577436178623e-07,1.01617646503623e-05
3.942740736061073e-07,1.101342336783834e-05
3.942818197361764e-07,1.177991972808957e-05
3.942904120180474e-07,1.210569854511785e-05
3.942973682512913e-07,1.173750191190802e-05
3.943058223350363e-07,1.067842519844987e-05
3.943130747571621e-07,9.416377153374352e-06
3.943209150319542e-07,8.005122649009728e-06
3.943266704864081e-07,7.320948236743758e-06
3.943311925997482e-07,6.999281592906555e-06
3.94335208718708e-07,6.788816451302465e-06
3.943395829858247e-07,6.612630391484629e-06
3.943447733854351e-07,6.449706650899857e-06
3.943551541846559e-07,6.19855205066707e-06
3.943699957986333e-07,5.917581677925014e-06
3.943911548009975e-07,5.611104597533365e-06
3.944098511822097e-07,5.441726475062092e-06
3.94432582967988e-07,5.302606948612315e-06
3.9445247610252e-07,5.223872226734902e-06
3.94470804563936e-07,5.175251047303595e-06
3.945040547849844e-07,5.120254771324942e-06
3.945644567839531e-07,5.069558885036197e-06
3.946450228640692e-07,5.034850522641111e-06
3.947555697582615e-07,5.007176267091459e-06
3.949020827217006e-07,4.985722302896377e-06
3.950921108029344e-07,4.970438278030946e-06
3.953268882918944e-07,4.961776441387436e-06
3.95686972816533e-07,4.959461434664426e-06
3.95785005514653e-07,4.959454099114398e-06
3.95981070910893e-07,4.959455570796376e-06
3.962282048064184e-07,4.959461547813845e-06
3.967055085208397e-07,4.959471698483152e-06
3.975e-07,4.959492396014176e-06
3.97509375e-07,4.961112235787397e-06
3.975244674635083e-07,4.962337355655824e-06
3.975546523905247e-07,5.280669521442715e-06
3.97562174818003e-07,6.337898499903692e-06
3.97568248809971e-07,8.4617640982699e-06
3.975727755979475e-07,1.09729997845727e-05
3.975785839906412e-07,1.464598101712145e-05
3.975830193971212e-07,1.689293839978032e-05
3.975880287038105e-07,1.813806063698326e-05
3.975901802411509e-07,1.892186999061075e-05
3.975909806031388e-07,1.95598775314792e-05
3.97591829996767e-07,2.054928640240819e-05
3.975924938822287e-07,2.159333234059437e-05
3.975938216531521e-07,2.452236806242459e-05
3.975962803691554e-07,3.264774606090423e-05
3.975984749685635e-07,4.04658818775034e-05
3.976001802411509e-07,4.454129537753688e-05
3.976005665589681e-07,4.5003077615123e-05
3.976011825837884e-07,4.540891088456385e-05
3.97601711154863e-07,4.537392962052897e-05
3.976027682970123e-07,4.446055163408864e-05
3.976047253093172e-07,4.61588040324794e-05
3.976063663327682e-07,5.64912585834268e-05
3.976077039490837e-07,6.423311634555982e-05
3.976090393616861e-07,6.562306563519218e-05
3.976106464080565e-07,5.93245757249827e-05
3.976120944211329e-07,5.916095400733247e-05
3.976133354110271e-07,6.960699872729151e-05
3.976142221864367e-07,7.229601370590722e-05
3.976149485475545e-07,6.867632918138649e-05
3.976158622389513e-07,5.890901928110325e-05
3.97616703708573e-07,4.746366063779922e-05
3.976174852206093e-07,3.749063285878863e-05
3.976181403295204e-07,3.073429414537426e-05
3.976188381183927e-07,2.643310581858668e-05
3.976196344761656e-07,2.467073697116478e-05
3.976203000094575e-07,2.429862653703484e-05
3.976210530350945e-07,2.425605570505539e-05
3.976218043449453e-07,2.437399696667895e-05
3.976227749198307e-07,2.462922559339624e-05
3.976240461473885e-07,2.503614981495331e-05
3.97626078949255e-07,2.573739088872169e-05
3.976286385404833e-07,2.66352360891267e-05
3.976319619955029e-07,2.779317851358385e-05
3.976365140309126e-07,2.9346258558651e-05
3.976439082313654e-07,3.174323044381227e-05
3.9765e-07,3.355562626170281e-05
3.976531955986784e-07,3.305207928538442e-05
3.976571234566796e-07,3.245928976883974e-05
3.976607578758529e-07,3.19394928049828e-05
3.976680267141996e-07,3.098501471096193e-05
3.9767859564673e-07,2.974503606969874e-05
3.976947724048073e-07,2.802912836465875e-05
3.97709671723077e-07,2.655074662575874e-05
3.977264918307898e-07,2.49630097214108e-05
3.977470659624592e-07,2.311714873379577e-05
3.977799986833399e-07,2.036202696004591e-05
3.978383305088735e-07,1.608696718366218e-05
3.979539753639435e-07,1.006793983883376e-05
3.981463719147851e-07,5.918277870264744e-06
3.983841318113012e-07,5.030410960743537e-06
3.985559604555527e-07,4.970081930284636e-06
3.987312448586345e-07,4.960973402255074e-06
3.989301933594869e-07,4.959664659763632e-06
3.992228460418323e-07,4.959536850765513e-06
3.996463924588935e-07,4.959541718759972e-06
4.003094515723296e-07,4.959555800298363e-06
4.015128509571277e-07,4.959579779580995e-06
4.032564254785638e-07,4.959611052390234e-06
4.05e-07,4.959638586763106e-06
4.050375e-07,4.974771574685592e-06
4.050470076562344e-07,5.069274352219346e-06
4.050660229687032e-07,8.51345692048954e-06
4.050712214590941e-07,1.129352239875728e-05
4.05075865761845e-07,1.428322157220884e-05
4.050812589550619e-07,1.760204896605486e-05
4.050865339228992e-07,1.987457461766257e-05
4.050960834644466e-07,1.935577126841195e-05
4.050999601811398e-07,1.699641413025175e-05
4.051024878359075e-07,1.513875976545738e-05
4.051055034492135e-07,1.34467607343915e-05
4.051079637331143e-07,1.282692378394347e-05
4.051105184538813e-07,1.281759639307934e-05
4.051129327550812e-07,1.295200819552578e-05
4.051154524559825e-07,1.308351745997482e-05
4.051179959729697e-07,1.319263692419491e-05
4.051216799879359e-07,1.331322380493177e-05
4.051284841715354e-07,1.344933601931898e-05
4.051392420857677e-07,1.352227065275569e-05
4.0515e-07,1.349454795398591e-05
4.05153002821893e-07,1.276411922024439e-05
4.051580940828688e-07,1.195227863060854e-05
4.051627583021572e-07,1.16242278909147e-05
4.051720867407341e-07,1.136655166159368e-05
4.051806216528018e-07,1.129516461385458e-05
4.051932397128341e-07,1.126231820957819e-05
4.052110726496959e-07,1.124514927444442e-05
4.052406365868746e-07,1.122513605929656e-05
4.052958606388299e-07,1.118709802025453e-05
4.054048482095921e-07,1.111333867935049e-05
4.056095739738567e-07,1.097410870954701e-05
4.060065007388611e-07,1.070668800853545e-05
4.067691008599469e-07,1.019753464302573e-05
4.073131004310963e-07,9.841524496052643e-06
4.077124111280381e-07,9.590270079351183e-06
4.080126244060281e-07,9.419961103711862e-06
4.082982208344049e-07,9.291088799746718e-06
4.086345077477259e-07,9.197177558644151e-06
4.088963994111145e-07,9.128850310223221e-06
4.091537903591617e-07,9.089741243994131e-06
4.092402788311523e-07,9.616724221373012e-06
4.092835230671476e-07,1.026519540493467e-05
4.093017409964231e-07,1.058933018393096e-05
4.093381768549743e-07,1.109551809276683e-05
4.093680619169496e-07,1.094878047409147e-05
4.093953545631196e-07,1.018679460567247e-05
4.094131525771407e-07,1.048450951881396e-05
4.094208013348187e-07,1.115504674127532e-05
4.094272749315225e-07,1.175875980254725e-05
4.094343720971685e-07,1.206440083119456e-05
4.094416810165649e-07,1.180742331430366e-05
4.094498077361867e-07,1.0929334557359e-05
4.094572977451949e-07,9.739543481815849e-06
4.094652527425789e-07,8.31676621836256e-06
4.094697769177703e-07,7.653264320968043e-06
4.094743691502036e-07,7.220429720027379e-06
4.09479759426234e-07,6.885788971238553e-06
4.094843438997928e-07,6.681421391708335e-06
4.094890140685322e-07,6.52228787603631e-06
4.094955398289401e-07,6.348673224436529e-06
4.09508591349756e-07,6.079083451203029e-06
4.095270102981324e-07,5.783461564753347e-06
4.095506716903007e-07,5.513318410033218e-06
4.095696324151546e-07,5.375976931392373e-06
4.095791127775816e-07,5.321942443342647e-06
4.095964453070449e-07,5.246538143123485e-06
4.096163510379883e-07,5.18705341223483e-06
4.096561624998751e-07,5.118189631996701e-06
4.097151256810299e-07,5.069182652427499e-06
4.097999453258932e-07,5.03362713316438e-06
4.099106177354059e-07,5.007076949741058e-06
4.100604496631861e-07,4.985952292619632e-06
4.102558520050496e-07,4.970778185040893e-06
4.104945565817569e-07,4.962061192806689e-06
4.108526988203707e-07,4.959466675497463e-06
4.109606703485684e-07,4.959447378072045e-06
4.111766134049636e-07,4.959445298945921e-06
4.114308178050789e-07,4.95945138668346e-06
4.118847757405358e-07,4.959463705183094e-06
4.125e-07,4.959477793732589e-06
4.12509375e-07,4.961097542960424e-06
4.125244674635083e-07,4.962311545841574e-06
4.125546523905248e-07,5.280588558120972e-06
4.125621565119123e-07,6.333091403007022e-06
4.125682487761296e-07,8.460349537402498e-06
4.125727755084337e-07,1.097022127411013e-05
4.125785856876467e-07,1.464143430385875e-05
4.125830214268986e-07,1.688508541937976e-05
4.125880288130151e-07,1.812502742018534e-05
4.125901801946478e-07,1.890674175555252e-05
4.125909804732819e-07,1.954424756762845e-05
4.125918297671702e-07,2.053154827932858e-05
4.12592493614986e-07,2.157375357347683e-05
4.125938213106177e-07,2.449988564084314e-05
4.125962844063604e-07,3.263658598021405e-05
4.125984766235427e-07,4.043235333687067e-05
4.126001801946478e-07,4.448979456967919e-05
4.126005664125824e-07,4.49511411401242e-05
4.126011820600691e-07,4.536164287988193e-05
4.126017103375878e-07,4.532577278272955e-05
4.126027668926251e-07,4.441013928146367e-05
4.126047068982313e-07,4.603827729782721e-05
4.126063519790067e-07,5.634859689408982e-05
4.126076878905663e-07,6.412199847571963e-05
4.126090211816607e-07,6.557859897377435e-05
4.126106252652522e-07,5.932541475832333e-05
4.126120768967486e-07,5.901060952686737e-05
4.126133169052412e-07,6.944400593000006e-05
4.126142084010361e-07,7.224314535794326e-05
4.126149327052882e-07,6.869116005841889e-05
4.126158487962327e-07,5.893790644201419e-05
4.126166911153016e-07,4.747816817663869e-05
4.126174742777494e-07,3.74625277061149e-05
4.126181297324498e-07,3.068228212153599e-05
4.126188263671698e-07,2.636093490875293e-05
4.126196214314864e-07,2.458277388170812e-05
4.126202786371217e-07,2.420787150230693e-05
4.12621032701159e-07,2.416113104246483e-05
4.126217812413296e-07,2.427739409803871e-05
4.126227494581454e-07,2.453175568281587e-05
4.126240097673882e-07,2.493595482514183e-05
4.126260252667435e-07,2.56336857826046e-05
4.12628574676385e-07,2.653228211375624e-05
4.126318793625772e-07,2.769061961838596e-05
4.126363991816054e-07,2.924459292497748e-05
4.126437096098857e-07,3.164073633470278e-05
4.1265e-07,3.353951239540234e-05
4.126532472768969e-07,3.30419853651721e-05
4.126572232515356e-07,3.245889549014219e-05
4.126609174265636e-07,3.194614555604291e-05
4.126683057766196e-07,3.100645362440866e-05
4.126790284157158e-07,2.978986779243163e-05
4.126951225668412e-07,2.813703054520618e-05
4.127100437762198e-07,2.67014510417517e-05
4.127269001099241e-07,2.515736339555514e-05
4.127476531321462e-07,2.334890022343278e-05
4.127808902295112e-07,2.064318694969181e-05
4.128399387765968e-07,1.641047984876943e-05
4.129574793116555e-07,1.034169623036838e-05
4.131518361863976e-07,6.035541442460381e-06
4.13327127804091e-07,5.154489635771044e-06
4.135106642371062e-07,4.987639550862321e-06
4.136810289289032e-07,4.964009651335531e-06
4.138817263182311e-07,4.959987830411156e-06
4.141373856270059e-07,4.95953926645471e-06
4.144999433247357e-07,4.959528531756901e-06
4.150424426101861e-07,4.959540796707558e-06
4.159427353080934e-07,4.959557419148195e-06
4.177433207039079e-07,4.95959238343006e-06
4.2e-07,4.959630248021336e-06
4.200375e-07,4.97475927200343e-06
4.200470076562344e-07,5.06925985933772e-06
4.200660229687032e-07,8.513409570273411e-06
4.200712213822201e-07,1.129342178125556e-05
4.20075865700412e-07,1.428314889184027e-05
4.200812589079289e-07,1.760204388224713e-05
4.200865338450175e-07,1.987468175818029e-05
4.200960835151856e-07,1.935619898159071e-05
4.200999602314021e-07,1.699699292801626e-05
4.201024878844281e-07,1.513945361702952e-05
4.201055034909478e-07,1.344761174441061e-05
4.201079637729104e-07,1.282790230403257e-05
4.201105185010052e-07,1.281870240880205e-05
4.201129327973114e-07,1.295323176140849e-05
4.201154524916038e-07,1.308486467642346e-05
4.201179960146645e-07,1.319411095940751e-05
4.201216800551509e-07,1.331488400228008e-05
4.201284843001368e-07,1.345134517057647e-05
4.201392421500684e-07,1.352483644890997e-05
4.2015e-07,1.349766327764616e-05
4.20153002812919e-07,1.276702639947851e-05
4.201580940553354e-07,1.195497038681926e-05
4.201627582587714e-07,1.162688746440794e-05
4.201720866656433e-07,1.136931520637429e-05
4.201806213832194e-07,1.129810003279681e-05
4.201932391250067e-07,1.126554195583137e-05
4.202110717478252e-07,1.124879602120684e-05
4.202406351566395e-07,1.122948902173353e-05
4.202958587146007e-07,1.119276711605193e-05
4.20404845220086e-07,1.112159904434639e-05
4.206095698058807e-07,1.09872084138575e-05
4.210064957884376e-07,1.072906827204679e-05
4.217690963857071e-07,1.023728385009034e-05
4.224127199861889e-07,9.830545796219746e-06
4.227601854636707e-07,9.618833749596119e-06
4.231401668450621e-07,9.409739026775041e-06
4.234475500618885e-07,9.279258482230624e-06
4.237978820205453e-07,9.18636429857078e-06
4.240669786275366e-07,9.109113421144234e-06
4.24336014234531e-07,9.241326458744002e-06
4.244484845649738e-07,1.0603537076463e-05
4.24474950547751e-07,1.09849654252483e-05
4.245045111528582e-07,1.099593533757846e-05
4.245126004309428e-07,1.083576743709104e-05
4.245287789871119e-07,1.04080546818955e-05
4.245454836795249e-07,1.012242923021743e-05
4.245626083452384e-07,1.088723486456397e-05
4.245707040442697e-07,1.162904498487925e-05
4.245799367960089e-07,1.199063804365616e-05
4.245871169132339e-07,1.167249656774747e-05
4.245964651487302e-07,1.062447317233031e-05
4.246040060360762e-07,9.425738989220615e-06
4.246123496993881e-07,8.029496327543518e-06
4.246185349448342e-07,7.326754289956756e-06
4.246232624751379e-07,7.00043536908557e-06
4.246272705347397e-07,6.795428264457054e-06
4.246318272352208e-07,6.617255797629321e-06
4.246372054337554e-07,6.456366891298636e-06
4.246479618308246e-07,6.215440762224829e-06
4.246631194977161e-07,5.953539915610617e-06
4.246846920176718e-07,5.661776779985948e-06
4.247054272918854e-07,5.471211537169529e-06
4.247273970230625e-07,5.330616468091658e-06
4.247501419446831e-07,5.234275475178846e-06
4.247689137739008e-07,5.181666143325023e-06
4.248018279220098e-07,5.12381384527689e-06
4.24866023834194e-07,5.068451717721626e-06
4.249535772520112e-07,5.032696315899282e-06
4.250692719343233e-07,5.006249961222406e-06
4.252215542388458e-07,4.985872823002922e-06
4.254221020552158e-07,4.970988483926904e-06
4.256669336731731e-07,4.962279531392698e-06
4.260242837812558e-07,4.959475770734301e-06
4.261426560402885e-07,4.959441009554518e-06
4.263794005583538e-07,4.959436098688577e-06
4.266408555077174e-07,4.959441993684067e-06
4.270793617191692e-07,4.959451732623534e-06
4.275e-07,4.959463767508068e-06
4.27509375e-07,4.96108262709487e-06
4.275244674635082e-07,4.962274002216948e-06
4.275546523905247e-07,5.280532488284871e-06
4.275621288592593e-07,6.326078348568064e-06
4.275682495227884e-07,8.459241040733666e-06
4.275727754549007e-07,1.09673687485757e-05
4.27578587988534e-07,1.463705323535634e-05
4.275830241278502e-07,1.687719742989235e-05
4.275880289459904e-07,1.811154791205695e-05
4.275901801255614e-07,1.88910937872704e-05
4.275909802933731e-07,1.953165312874876e-05
4.275918294547721e-07,2.052177553871548e-05
4.275924932532019e-07,2.156574899527642e-05
4.275938208500615e-07,2.44907268548231e-05
4.275962720303783e-07,3.25741014297337e-05
4.275984760809812e-07,4.04478847977204e-05
4.276001801255614e-07,4.452798885215097e-05
4.276005664389365e-07,4.496882134817097e-05
4.276011827361501e-07,4.536516822207556e-05
4.276017111409179e-07,4.53235453518007e-05
4.276027679504535e-07,4.440082960061141e-05
4.276047704439275e-07,4.628918105451299e-05
4.276063959436008e-07,5.664878722990281e-05
4.276077364251896e-07,6.427245259930539e-05
4.27609076425571e-07,6.544207273124486e-05
4.276106887668256e-07,5.900021523050631e-05
4.276121244092425e-07,5.931403288785208e-05
4.276133667765107e-07,6.982651351440525e-05
4.27614239242132e-07,7.213828287054697e-05
4.276149687018496e-07,6.833989179501606e-05
4.27615874535346e-07,5.853048326927944e-05
4.276167262603267e-07,4.692372575422634e-05
4.276175015933987e-07,3.707680113698339e-05
4.276181555661775e-07,3.040657754950378e-05
4.276188563240813e-07,2.62100329204568e-05
4.2761965856209e-07,2.452261261910277e-05
4.276203498336109e-07,2.417247755890425e-05
4.276210986184457e-07,2.415053593283663e-05
4.276218598464495e-07,2.428039718640194e-05
4.276228412180055e-07,2.454695441396724e-05
4.276241551041512e-07,2.497523691586136e-05
4.276262565488414e-07,2.570940166765322e-05
4.276288572621601e-07,2.663184136874641e-05
4.276322578027062e-07,2.783067983950129e-05
4.276369443923414e-07,2.945070106003412e-05
4.276446957746876e-07,3.199893617120608e-05
4.2765e-07,3.361158884845493e-05
4.276529818892854e-07,3.316386806111286e-05
4.27656713890624e-07,3.262617452297406e-05
4.276601036982968e-07,3.21617992971363e-05
4.276668833136426e-07,3.130607186501063e-05
4.276768265067733e-07,3.018486524542493e-05
4.276936163692271e-07,2.8487031097342e-05
4.277084420216561e-07,2.709026617222016e-05
4.277251265737466e-07,2.559399269284897e-05
4.277449116101928e-07,2.390330897781441e-05
4.277767159724895e-07,2.13519846658811e-05
4.278323398116396e-07,1.736404140204396e-05
4.279415137695009e-07,1.142758051696388e-05
4.281305047616548e-07,6.483305968300206e-06
