leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) X,leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) Y
2.683129355594569e-06,8.565244333419054e-05
2.68313192866618e-06,8.515872722846693e-05
2.68313531311998e-06,7.491499621107718e-05
2.683138805674613e-06,7.762360508035348e-05
2.683142156142533e-06,7.841023408051127e-05
2.683145301574166e-06,8.804611623401505e-05
2.683148483517474e-06,8.711062384119147e-05
2.683152185329838e-06,9.01204548290005e-05
2.683156974198944e-06,8.280697724414207e-05
2.683162046584604e-06,8.218887579035139e-05
2.683167132560534e-06,7.500913045955078e-05
2.6831725786092e-06,7.714027283466577e-05
2.683179198789439e-06,9.858064034595133e-05
2.683187778065129e-06,0.0003282662159647052
2.683196461540121e-06,0.0009832185724148641
2.68320466292181e-06,0.002031450775213568
2.68321377199511e-06,0.003193701374018593
2.683220521676003e-06,0.00391907645179208
2.683229293977663e-06,0.004557226833802279
2.683239156429664e-06,0.004979379326293435
2.683249706639666e-06,0.005084491587414366
2.683260347935983e-06,0.004929774537488795
2.68327062343252e-06,0.004583318794676976
2.683281106983151e-06,0.004261230255546947
2.683292025224768e-06,0.004016042915160454
2.683303935012809e-06,0.00386023188195654
2.683315041226752e-06,0.003727159941711869
2.683328479544711e-06,0.003579311069500971
2.683346042969196e-06,0.003330562356917474
2.683369723322717e-06,0.002974316268361028
2.683399875798603e-06,0.002543015137187033
2.683429690386324e-06,0.002279222595003076
2.683464651700013e-06,0.002100197666522119
2.683482325850006e-06,0.002066664105966846
2.683499999999999e-06,0.002021904055560329
2.68351509171894e-06,0.002004834317009555
2.68353215663667e-06,0.0019826532582353
2.683549152570556e-06,0.001963439495100615
2.683583144438329e-06,0.00192849057276519
2.683645837121981e-06,0.001867084720163698
2.683724075763999e-06,0.001785702862147845
2.683830239154243e-06,0.00165640973402888
2.683976073153027e-06,0.001422508777250412
2.684189615539237e-06,0.0009592446876606969
2.684414182273359e-06,0.0004914994863819658
2.684630410959519e-06,0.0002171273442691207
2.684860302145963e-06,8.041988146808963e-05
2.685080473073783e-06,3.116951484439985e-05
2.685332043751548e-06,9.068006437035103e-06
2.685651363191799e-06,2.770149740716667e-06
2.686107231954572e-06,2.383035422090479e-07
2.686784601715175e-06,9.424473210895624e-07
2.687977901290654e-06,2.677865551064509e-07
2.690007248369568e-06,9.420971434068435e-07
2.692976555946961e-06,2.728447243696755e-07
2.695e-06,9.430618109242753e-07
2.6950625e-06,1.184676777088214e-07
2.695168009581457e-06,1.116085884534681e-07
2.695220764372186e-06,1.108640223625331e-07
2.695326273953643e-06,1.096343716801111e-07
2.695405705281678e-06,5.648636850028483e-07
2.695433768999666e-06,9.3487931102923e-07
2.695457067311517e-06,1.268980995088738e-06
2.69547930105348e-06,1.412033497949667e-06
2.695501508894196e-06,1.440410005109216e-06
2.695527453915872e-06,1.460064201288773e-06
2.695556774601168e-06,1.431737246029238e-06
2.69557702310395e-06,1.277364987443909e-06
2.695582713645805e-06,1.17207748836597e-06
2.695594094729514e-06,9.496365299830883e-07
2.695605930003532e-06,5.866638533481115e-07
2.695618631856756e-06,4.362011338742281e-07
2.695631842590141e-06,3.226752869433987e-07
2.695642871075664e-06,2.843317111541846e-07
2.69566300619198e-06,2.021487261110825e-07
2.695703276424612e-06,1.734736577310118e-07
2.695758313479907e-06,1.39465243827652e-07
2.695864196293969e-06,1.64113590251175e-07
2.696e-06,1.899215473703707e-07
2.696027366183257e-06,2.853957197323627e-07
2.696078283363922e-06,3.214492195116661e-07
2.696125465982614e-06,3.334597739512202e-07
2.69621983122e-06,3.356380190057395e-07
2.696288449030657e-06,3.363633491980738e-07
2.696425684651972e-06,3.368930035779435e-07
2.696658003838698e-06,3.385473639014118e-07
2.697122642212152e-06,3.404121761200747e-07
2.698051918959059e-06,3.424007556671074e-07
2.699910472452873e-06,3.426097260091373e-07
2.70346217124862e-06,4.96183399032333e-07
2.703966899842543e-06,6.792456548907792e-07
2.704976357030388e-06,1.674460691226427e-06
2.705840649147387e-06,3.248384842193939e-06
2.706036068331176e-06,3.643736187507795e-06
2.706426906698754e-06,4.476959863032118e-06
2.70656104336141e-06,4.857110747747387e-06
2.706747182976311e-06,6.011958043899816e-06
2.706806616111313e-06,6.557750234978489e-06
2.706849867853428e-06,7.006948046952719e-06
2.70688843850458e-06,7.265443441186854e-06
2.706928675280579e-06,7.414285595743071e-06
2.706974075036879e-06,7.366291173395552e-06
2.70702348270725e-06,7.062044385315718e-06
2.707083950876953e-06,6.013893529203498e-06
2.707096714330887e-06,5.334926762758197e-06
2.707117975586486e-06,4.696475589132891e-06
2.707122787627604e-06,4.546273993439604e-06
2.707132411709841e-06,4.361831245201768e-06
2.707149796689077e-06,3.940861304450163e-06
2.707178053889609e-06,3.377396543601165e-06
2.707219118573336e-06,2.531191207962927e-06
2.707261442803149e-06,2.236026377957571e-06
2.707283427467271e-06,2.257800877758651e-06
2.707291399065218e-06,9.754729922750116e-09
2.707299804706713e-06,2.17992921418083e-06
2.707306430101786e-06,2.192910778178102e-07
2.707317662495554e-06,1.908706241304969e-06
2.707334648041889e-06,5.882377775242443e-07
2.707363982335239e-06,1.547178514919694e-06
2.70739745132629e-06,8.112000038360206e-07
2.707437182363118e-06,1.494939006090078e-06
2.707468591181559e-06,8.350112379624336e-07
2.7075e-06,1.501266171728212e-06
2.707520118483443e-06,1.676795459646351e-06
2.707543540930247e-06,1.818801926034461e-06
2.707566186039295e-06,1.749128501800066e-06
2.707611476257392e-06,1.791787070414945e-06
2.707695604977264e-06,1.730673050435251e-06
2.70784792748886e-06,5.449828405212095e-07
2.707880312719066e-06,1.166193810367167e-06
2.70789530487924e-06,2.421210074857096e-06
2.707925289199586e-06,6.219704805229862e-06
2.70796276960002e-06,1.107166651790181e-05
2.707992021005556e-06,1.302852978451019e-05
2.708000250000454e-06,1.335700512850839e-05
2.708002750000454e-06,9.002067229448526e-06
2.708004352907372e-06,1.479398642969256e-05
2.708005937441464e-06,2.780760955562294e-05
2.708006963800858e-06,5.975739915458118e-05
2.70800806502729e-06,6.705891764057408e-05
2.708009059608881e-06,0.0001008722406423529
2.708009654804668e-06,0.0001015221753453018
2.708010250000454e-06,0.0001273047786149223
2.70801048186228e-06,0.0001085317894365675
2.708010810115859e-06,0.0001057646688253708
2.708011116394565e-06,0.0001041607530598953
2.708011728951976e-06,0.0001015556059153964
2.708012651089097e-06,0.0001002995474038015
2.708013527848546e-06,9.947919311571403e-05
2.708014486940812e-06,9.909379221694373e-05
2.708015417067995e-06,9.983282989089499e-05
2.708016595100833e-06,0.0001019839638350633
2.708017687526179e-06,9.925592799157121e-05
2.708018548873915e-06,9.70457057447159e-05
2.70801949413209e-06,9.894587837540081e-05
2.70802032790308e-06,0.0001005650359955653
2.708020988641433e-06,9.814944243996539e-05
2.708021761636373e-06,9.276200101424022e-05
2.708022782693274e-06,8.133588258385389e-05
2.708023724419476e-06,7.289269439758924e-05
2.708024756892211e-06,6.51452820049567e-05
2.708025899478957e-06,6.07210618723013e-05
2.708027146276802e-06,5.672815272373879e-05
2.708028672261462e-06,5.495705865753113e-05
2.708030712599623e-06,5.492071436577884e-05
2.708033215388599e-06,6.153346867462046e-05
2.70803653726026e-06,6.872302065688679e-05
2.708038979371384e-06,6.923963316874502e-05
2.708041713314922e-06,6.581938935892022e-05
2.708044741662025e-06,6.189281062279023e-05
2.708047620425342e-06,5.881561873425566e-05
2.708050878402136e-06,5.849833706169124e-05
2.708054636022113e-06,6.001746195050715e-05
2.708058649267566e-06,6.493774979245133e-05
2.708063331875102e-06,7.165512241365246e-05
2.708069292990622e-06,8.360274352929356e-05
2.708072364346959e-06,9.09932397052911e-05
2.708074735522499e-06,9.863133572186829e-05
2.708077882948935e-06,0.0001098933384943282
2.708080205482808e-06,0.0001202777146819603
2.708082910700734e-06,0.0001413006375345512
2.708084826784742e-06,0.0001612452333273392
2.70808650057303e-06,0.0001804725743953893
2.708088807116522e-06,0.0001984661973142573
2.708090660072276e-06,0.0002056589868331771
2.708092228238064e-06,0.0002068784496262105
2.708094007486832e-06,0.0002099498578314116
2.708095889345718e-06,0.0002230499083728877
2.708097565698617e-06,0.0002386863736631675
2.708099493777302e-06,0.0002290870416629938
2.708100900901441e-06,0.0002186615535551975
2.708102435738261e-06,0.0001971813398434608
2.708104139693514e-06,0.0001941779338146041
2.708105641179529e-06,0.0001839360540241656
2.708107294982705e-06,0.0001861265513507868
2.708109534023067e-06,0.0001767021568006796
2.708112578017766e-06,0.0001783919847632071
2.708115914970499e-06,0.0001689955776598541
2.708119834874789e-06,0.0001700416076180707
2.708124608000599e-06,0.0001574912245432373
2.708131103662406e-06,0.0001513917710400924
2.708140470686749e-06,0.0001230672827860767
2.708149971770276e-06,9.897846679751193e-05
2.708160999602074e-06,4.284141980147255e-05
2.708172164740039e-06,2.550373673846692e-05
2.7081817892933e-06,0.0001119850136505278
2.708191488706561e-06,0.000189520902584085
2.708200583257589e-06,0.00027217284823551
2.708209857904425e-06,0.0003421657110254623
2.708219964314149e-06,0.0004270698422826306
2.708234564840899e-06,0.0005226689359036978
2.708252475909594e-06,0.0006271574947238825
2.708271706578992e-06,0.0006909187337319777
2.70829127290717e-06,0.0007331995532816916
2.708310283749338e-06,0.0007326871407923961
2.708330732917133e-06,0.0007209001032055422
2.708346776971907e-06,0.0006891744072453516
2.708367311186436e-06,0.0006553534911247273
2.708387310351493e-06,0.0006065791623359276
2.708413525077289e-06,0.0005555766526924549
2.708441949956547e-06,0.0004881964658514084
2.708470974978273e-06,0.0004336061100374674
2.7085e-06,0.0003691782659865325
2.708519339966484e-06,0.0003346475128450628
2.708541750071151e-06,0.000292793818344283
2.708563502565613e-06,0.0002536735540646546
2.708607007554537e-06,0.0001809061765463223
2.708690310382713e-06,6.532542230200058e-05
2.708796509049255e-06,3.201198301375392e-05
2.708890298196451e-06,7.61904048671111e-05
2.708974672424051e-06,9.405485039246011e-05
2.709089133139161e-06,0.0001018285342013722
2.709202626031646e-06,0.00010082125669067
2.709235939088981e-06,9.983068989632637e-05
2.709302565203651e-06,9.739731173273742e-05
2.70943581743299e-06,9.196864536780356e-05
2.70960283742263e-06,8.486286742346364e-05
2.709936877401908e-06,7.195505261414657e-05
2.710327142723235e-06,5.917087535867943e-05
2.71110767336589e-06,3.986386353604616e-05
2.712356633622259e-06,2.081656236149993e-05
2.714329566663168e-06,7.108049079158954e-06
2.716971903103838e-06,1.620069351870648e-06
2.72e-06,5.133182193791476e-07
2.7200625e-06,5.586662159662547e-07
2.720168009581457e-06,5.469657151324317e-07
2.720379028744371e-06,7.699107672807905e-07
2.720456650151325e-06,2.009509566588017e-06
2.72047539682087e-06,2.313965153108803e-06
2.720497369710872e-06,2.651794571272654e-06
2.720518314542534e-06,3.160384455492995e-06
2.720532762035591e-06,5.399694348289668e-06
2.72054168044206e-06,8.076585657739212e-06
2.720552083711477e-06,1.215181051750486e-05
2.720560433438754e-06,1.586561459532472e-05
2.720563273578127e-06,1.912490718248903e-05
2.720565945120963e-06,2.426276666507928e-05
2.720567920921105e-06,3.078701791040933e-05
2.720570382696311e-06,4.059586152556806e-05
2.720572272722664e-06,4.9467990397995e-05
2.72057507452074e-06,6.113453792653669e-05
2.720577897686578e-06,7.008920451778378e-05
2.720579890205039e-06,7.22735381690025e-05
2.720581286563161e-06,7.441784634808184e-05
2.720582955435138e-06,7.605113219303823e-05
2.720584679316243e-06,7.901861163273576e-05
2.720586262811137e-06,7.941890550484782e-05
2.720588069434943e-06,7.980255986632754e-05
2.720590954719208e-06,7.779246190343385e-05
2.720594753206563e-06,7.60386268088957e-05
2.72059855486557e-06,7.317942735939449e-05
2.720603238028183e-06,7.1063143919464e-05
2.720609943463285e-06,6.691273455797891e-05
2.720620337205713e-06,6.298573247761851e-05
2.7206308198596e-06,5.843938635968948e-05
2.720642465752604e-06,5.492552115433508e-05
2.720656259158986e-06,4.91756676588443e-05
2.720673102590978e-06,4.248093112954378e-05
2.72068856272163e-06,3.413498011469871e-05
2.720702873635933e-06,2.758669945076071e-05
2.720719222098994e-06,1.975871616473852e-05
2.720746959979723e-06,1.163843927457947e-05
2.720776437657358e-06,6.030582039668294e-06
2.7208082208435e-06,4.150885036224219e-06
2.720843990459238e-06,2.441412830361395e-06
2.720889151087494e-06,2.728341967058813e-06
2.720931806043101e-06,2.089402449704277e-06
2.720965903021551e-06,2.694852782229552e-06
2.721e-06,2.053771579392314e-06
2.721018985314131e-06,2.132040748986499e-06
2.721043037775377e-06,2.095681861905434e-06
2.721066128548726e-06,2.076361100716866e-06
2.721112310095426e-06,2.019421618906354e-06
2.721202426339192e-06,1.939441450053547e-06
2.721340402773085e-06,1.817599873671462e-06
2.721566005495617e-06,1.658928980969208e-06
2.722017210940682e-06,1.367708982020906e-06
2.722486393198806e-06,1.135265189189093e-06
2.72264961237806e-06,1.063060639154852e-06
2.722976050736567e-06,9.576126457657116e-07
2.723299184611078e-06,8.554910987243688e-07
2.7239454523601e-06,7.135413794596817e-07
2.725237987858143e-06,5.195210872984905e-07
2.727823058854231e-06,3.763587008157479e-07
2.7325e-06,3.274625178367067e-07
2.732645478059769e-06,1.006007480829766e-06
2.732830790065008e-06,1.451582191901117e-06
2.732923446067627e-06,7.936949266737747e-06
2.732956349467687e-06,1.318510121180632e-05
2.732978965509807e-06,1.642745379965197e-05
2.733006065906918e-06,1.99004380546533e-05
2.733031825775622e-06,2.367070380810805e-05
2.733037860247243e-06,2.517905313441967e-05
2.733044424782382e-06,2.659052233212278e-05
2.733051789342421e-06,2.885460623180404e-05
2.733058759181203e-06,3.500879559596361e-05
2.733064596016109e-06,4.593004696227665e-05
2.733069285468751e-06,5.341948148248158e-05
2.733075014843903e-06,6.316805431446956e-05
2.733080095132066e-06,8.177673541273268e-05
2.733082182116878e-06,9.687484937282474e-05
2.73308416230913e-06,0.0001092433977600817
2.733086260327426e-06,0.0001232012720624587
2.733088774201518e-06,0.000130848458957659
2.733092037563395e-06,0.0001437363327753478
2.733094412838846e-06,0.0001417213954580608
2.733096513637805e-06,0.0001075739488637311
2.733098198773838e-06,9.362976572362252e-05
2.73310063493979e-06,5.986941139929669e-05
2.733102754289943e-06,5.893031396697284e-05
2.733104917883913e-06,4.371330559317911e-05
2.733107252553507e-06,5.109049014523722e-05
2.733110344142712e-06,4.137168110214117e-05
2.733113886492762e-06,5.405400277849326e-05
2.733116549379783e-06,4.782468218828258e-05
2.733119062500571e-06,6.43302197711343e-05
2.733120319060965e-06,6.3958878777775e-05
2.733122071311902e-06,8.104488403593515e-05
2.733123688365533e-06,8.121453040764326e-05
2.733126351565824e-06,9.393756625512954e-05
2.733128690183429e-06,8.53546231786034e-05
2.733131071527698e-06,8.823821812067844e-05
2.733134184819185e-06,7.527149157068737e-05
2.733137675874256e-06,7.876646332858945e-05
2.733141038227753e-06,7.482131344795309e-05
2.73314489929737e-06,8.904696395756994e-05
2.733148424325652e-06,8.547458034682516e-05
2.733151873375337e-06,9.195660002575632e-05
2.73315706983879e-06,8.11030382909007e-05
2.733162163195895e-06,8.37348725992922e-05
2.733167308831561e-06,7.330397755689081e-05
2.733172688886432e-06,7.892883781882704e-05
2.733179339677566e-06,9.826414502274428e-05
2.733187909811621e-06,0.0003329442182872775
2.733196643104821e-06,0.0009770861857721128
2.733204955532645e-06,0.00199567091871595
2.733212835980878e-06,0.002929757278984569
2.733219618328682e-06,0.003615585540329253
2.733228688692703e-06,0.004216963814831036
2.73323676420926e-06,0.004525185090676288
2.733245370616028e-06,0.00452134632501371
2.73325274795039e-06,0.004374128851718395
2.733260207852811e-06,0.004185291317767338
2.733269135563144e-06,0.004086275394512381
2.733276905361448e-06,0.004016161465094335
2.733284994053963e-06,0.003982592225719829
2.73329454025578e-06,0.003900177941380596
2.73331065453068e-06,0.003783365171366404
2.733328658403447e-06,0.003572869538806466
2.733348870529026e-06,0.003314465382528489
2.733375156364214e-06,0.002889433354224329
2.733405408466185e-06,0.002504151273842488
2.733435868700209e-06,0.002233401265933746
2.733470820779563e-06,0.002102713270736134
2.7335e-06,0.002024102234383817
2.733517067817895e-06,0.002007567922327696
2.733539502347469e-06,0.001979596381096771
2.733560719149832e-06,0.001956800840273253
2.733603152754557e-06,0.001914600205982961
2.73367025647404e-06,0.001848374216879517
2.73375798805657e-06,0.001753091685242531
2.733876323887832e-06,0.001596818461170185
2.734042684068717e-06,0.001296297343902894
2.734270010965535e-06,0.0007826184542799138
2.73450780424773e-06,0.0003511498804827684
2.734717400721772e-06,0.0001532172137425525
2.734953099886025e-06,5.295782325935796e-05
2.735177295340324e-06,2.094523006920164e-05
2.735454668908233e-06,4.369625075383116e-06
2.735815764032163e-06,2.127322712135657e-06
2.736354041200277e-06,8.0457936277126e-07
2.737113379008112e-06,1.446246614525648e-06
2.738632054623783e-06,7.679759171718497e-07
