"/out_DTC (d0=0,d1=0,d2=0,d3=0) X","/out_DTC (d0=0,d1=0,d2=0,d3=0) Y","/out_DTC (d0=0,d1=0,d2=0,d3=1) X","/out_DTC (d0=0,d1=0,d2=0,d3=1) Y","/out_DTC (d0=0,d1=0,d2=1,d3=0) X","/out_DTC (d0=0,d1=0,d2=1,d3=0) Y","/out_DTC (d0=0,d1=0,d2=1,d3=1) X","/out_DTC (d0=0,d1=0,d2=1,d3=1) Y","/out_DTC (d0=0,d1=1,d2=0,d3=0) X","/out_DTC (d0=0,d1=1,d2=0,d3=0) Y","/out_DTC (d0=0,d1=1,d2=0,d3=1) X","/out_DTC (d0=0,d1=1,d2=0,d3=1) Y","/out_DTC (d0=0,d1=1,d2=1,d3=0) X","/out_DTC (d0=0,d1=1,d2=1,d3=0) Y","/out_DTC (d0=0,d1=1,d2=1,d3=1) X","/out_DTC (d0=0,d1=1,d2=1,d3=1) Y","/out_DTC (d0=1,d1=0,d2=0,d3=0) X","/out_DTC (d0=1,d1=0,d2=0,d3=0) Y","/out_DTC (d0=1,d1=0,d2=1,d3=0) X","/out_DTC (d0=1,d1=0,d2=1,d3=0) Y","/out_DTC (d0=1,d1=0,d2=0,d3=1) X","/out_DTC (d0=1,d1=0,d2=0,d3=1) Y","/out_DTC (d0=1,d1=0,d2=1,d3=1) X","/out_DTC (d0=1,d1=0,d2=1,d3=1) Y","/out_DTC (d0=1,d1=1,d2=0,d3=0) X","/out_DTC (d0=1,d1=1,d2=0,d3=0) Y","/out_DTC (d0=1,d1=1,d2=0,d3=1) X","/out_DTC (d0=1,d1=1,d2=0,d3=1) Y","/out_DTC (d0=1,d1=1,d2=1,d3=0) X","/out_DTC (d0=1,d1=1,d2=1,d3=0) Y","/out_DTC (d0=1,d1=1,d2=1,d3=1) X","/out_DTC (d0=1,d1=1,d2=1,d3=1) Y","/EN_not (d0=0,d1=0,d2=0,d3=0) X","/EN_not (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) Y","/in_DTC (d0=0,d1=0,d2=0,d3=0) X","/in_DTC (d0=0,d1=0,d2=0,d3=0) Y"
5.703900871333443e-11,-0.002727472085793865,5.703900871333451e-11,-0.002727472085695766,5.703900871333541e-11,-0.002727472085745161,5.703900871333613e-11,-0.002727472085647334,5.703900871333555e-11,-0.002727472085769771,5.703900871333551e-11,-0.002727472085671617,5.703900871333478e-11,-0.002727472085720516,5.703900871333576e-11,-0.002727472085622527,5.703900871333443e-11,-0.002727472085781699,5.703900871333447e-11,-0.002727472085732558,5.703900871333514e-11,-0.002727472085683704,5.703900871333478e-11,-0.002727472085634463,5.703900871333489e-11,-0.002727472085757199,5.703900871333569e-11,-0.002727472085659371,5.703900871333532e-11,-0.002727472085708444,5.703900871333519e-11,-0.002727472085610194,5.703900871333443e-11,1.1,5.703900871333443e-11,1.088925606276724,5.703900871333451e-11,1.088925607175655,5.703900871333541e-11,1.08892560672619,5.703900871333613e-11,1.088925607625122,5.703900871333555e-11,1.088925606501456,5.703900871333551e-11,1.088925607400389,5.703900871333478e-11,1.088925606950922,5.703900871333576e-11,1.088925607849856,5.703900871333443e-11,1.08892560638909,5.703900871333514e-11,1.088925607288022,5.703900871333447e-11,1.088925606838556,5.703900871333478e-11,1.08892560773749,5.703900871333489e-11,1.088925606613823,5.703900871333569e-11,1.088925607512756,5.703900871333532e-11,1.088925607063289,5.703900871333519e-11,1.088925607962222,5.703900871333443e-11,1.094117506798996,5.703900871333451e-11,1.094117507302727,5.703900871333541e-11,1.094117507050862,5.703900871333613e-11,1.094117507554592,5.703900871333555e-11,1.094117506924928,5.703900871333551e-11,1.094117507428659,5.703900871333478e-11,1.094117507176794,5.703900871333576e-11,1.094117507680524,5.703900871333443e-11,1.094117506861962,5.703900871333514e-11,1.094117507365693,5.703900871333447e-11,1.094117507113827,5.703900871333478e-11,1.094117507617559,5.703900871333489e-11,1.094117506987895,5.703900871333569e-11,1.094117507491626,5.703900871333532e-11,1.09411750723976,5.703900871333519e-11,1.094117507743491,5.703900871333443e-11,0.6274290958466787
6.016743117341999e-11,-0.004175223761591176,6.01674311734194e-11,-0.004175223761509411,6.016743117342081e-11,-0.004175223761550875,6.016743117342218e-11,-0.00417522376147022,6.016743117342121e-11,-0.004175223761571516,6.016743117342098e-11,-0.004175223761489843,6.016743117342046e-11,-0.00417522376153038,6.016743117342127e-11,-0.004175223761449263,6.01674311734194e-11,-0.004175223761580782,6.016743117341934e-11,-0.004175223761539871,6.016743117342045e-11,-0.004175223761499812,6.016743117342e-11,-0.00417522376145878,6.016743117342008e-11,-0.004175223761560729,6.016743117342105e-11,-0.00417522376147968,6.016743117342097e-11,-0.004175223761520482,6.016743117342044e-11,-0.004175223761438664,6.016743117341999e-11,1.1,6.016743117341999e-11,1.088957025244412,6.01674311734194e-11,1.088957026169417,6.016743117342081e-11,1.088957025706916,6.016743117342218e-11,1.088957026631922,6.016743117342121e-11,1.088957025475663,6.016743117342098e-11,1.08895702640067,6.016743117342046e-11,1.088957025938166,6.016743117342127e-11,1.088957026863174,6.01674311734194e-11,1.088957025360038,6.016743117342045e-11,1.088957026285044,6.016743117341934e-11,1.088957025822541,6.016743117342e-11,1.088957026747548,6.016743117342008e-11,1.088957025591289,6.016743117342105e-11,1.088957026516296,6.016743117342097e-11,1.088957026053792,6.016743117342044e-11,1.088957026978799,6.016743117341999e-11,1.094220283583684,6.01674311734194e-11,1.094220284091482,6.016743117342081e-11,1.094220283837584,6.016743117342218e-11,1.094220284345381,6.016743117342121e-11,1.094220283710634,6.016743117342098e-11,1.094220284218431,6.016743117342046e-11,1.094220283964532,6.016743117342127e-11,1.09422028447233,6.01674311734194e-11,1.094220283647159,6.016743117342045e-11,1.094220284154957,6.016743117341934e-11,1.094220283901058,6.016743117342e-11,1.094220284408856,6.016743117342008e-11,1.094220283774109,6.016743117342105e-11,1.094220284281906,6.016743117342097e-11,1.094220284028007,6.016743117342044e-11,1.094220284535804,6.016743117341999e-11,0.6618417429076199
6.24444784059768e-11,-0.005560341093480699,6.244447840597627e-11,-0.005560341093406179,6.244447840597746e-11,-0.005560341093444074,6.244447840597852e-11,-0.005560341093370654,6.244447840597794e-11,-0.00556034109346291,6.244447840597763e-11,-0.005560341093388559,6.244447840597711e-11,-0.005560341093425239,6.24444784059777e-11,-0.005560341093351419,6.244447840597615e-11,-0.005560341093471078,6.244447840597621e-11,-0.005560341093433862,6.244447840597715e-11,-0.0055603410933975,6.244447840597685e-11,-0.005560341093360155,6.244447840597676e-11,-0.005560341093452914,6.244447840597764e-11,-0.005560341093379292,6.244447840597755e-11,-0.005560341093416378,6.24444784059771e-11,-0.005560341093341882,6.24444784059768e-11,1.1,6.24444784059768e-11,1.088978138346294,6.244447840597627e-11,1.088978139288842,6.244447840597746e-11,1.088978138817569,6.244447840597852e-11,1.088978139760118,6.244447840597794e-11,1.08897813858193,6.244447840597763e-11,1.08897813952448,6.244447840597711e-11,1.088978139053205,6.24444784059777e-11,1.088978139995756,6.244447840597615e-11,1.088978138464112,6.244447840597715e-11,1.088978139406661,6.244447840597621e-11,1.088978138935387,6.244447840597685e-11,1.088978139877937,6.244447840597676e-11,1.088978138699749,6.244447840597764e-11,1.088978139642299,6.244447840597755e-11,1.088978139171024,6.24444784059771e-11,1.088978140113575,6.24444784059768e-11,1.094257919104628,6.244447840597627e-11,1.09425791961452,6.244447840597746e-11,1.094257919359575,6.244447840597852e-11,1.094257919869466,6.244447840597794e-11,1.094257919232101,6.244447840597763e-11,1.094257919741993,6.244447840597711e-11,1.094257919487047,6.24444784059777e-11,1.094257919996938,6.244447840597615e-11,1.094257919168365,6.244447840597715e-11,1.094257919678257,6.244447840597621e-11,1.094257919423311,6.244447840597685e-11,1.094257919933202,6.244447840597676e-11,1.094257919295838,6.244447840597764e-11,1.09425791980573,6.244447840597755e-11,1.094257919550783,6.24444784059771e-11,1.094257920060674,6.24444784059768e-11,0.6868892624657449
6.49454923723704e-11,-0.007554812925317383,6.494549237236995e-11,-0.007554812925246205,6.494549237237079e-11,-0.007554812925282294,6.494549237237155e-11,-0.00755481292521214,6.494549237237126e-11,-0.007554812925300425,6.494549237237095e-11,-0.007554812925229289,6.494549237237059e-11,-0.007554812925264409,6.494549237237092e-11,-0.007554812925193669,6.494549237236977e-11,-0.007554812925307983,6.494549237236989e-11,-0.007554812925272655,6.494549237237055e-11,-0.007554812925237818,6.494549237237037e-11,-0.007554812925202177,6.494549237237027e-11,-0.007554812925290716,6.494549237237093e-11,-0.007554812925220486,6.494549237237084e-11,-0.007554812925255904,6.494549237237051e-11,-0.007554812925184586,6.49454923723704e-11,1.1,6.49454923723704e-11,1.089000112235916,6.494549237236995e-11,1.089000113196728,6.494549237237079e-11,1.089000112716323,6.494549237237155e-11,1.089000113677135,6.494549237237126e-11,1.089000112476119,6.494549237237095e-11,1.089000113436932,6.494549237237059e-11,1.089000112956525,6.494549237237092e-11,1.089000113917338,6.494549237236977e-11,1.089000112356018,6.494549237237055e-11,1.089000113316829,6.494549237236989e-11,1.089000112836424,6.494549237237037e-11,1.089000113797237,6.494549237237027e-11,1.089000112596221,6.494549237237093e-11,1.089000113557033,6.494549237237084e-11,1.089000113076627,6.494549237237051e-11,1.08900011403744,6.49454923723704e-11,1.09426327573323,6.494549237236995e-11,1.094263276244898,6.494549237237079e-11,1.094263275989064,6.494549237237155e-11,1.094263276500732,6.494549237237126e-11,1.094263275861147,6.494549237237095e-11,1.094263276372815,6.494549237237059e-11,1.09426327611698,6.494549237237092e-11,1.094263276628647,6.494549237236977e-11,1.094263275797188,6.494549237237055e-11,1.094263276308857,6.494549237236989e-11,1.094263276053022,6.494549237237037e-11,1.09426327656469,6.494549237237027e-11,1.094263275925106,6.494549237237093e-11,1.094263276436773,6.494549237237084e-11,1.094263276180939,6.494549237237051e-11,1.094263276692606,6.49454923723704e-11,0.7144004160960744
6.704847303119309e-11,-0.009646422942966627,6.704847303119257e-11,-0.009646422942894375,6.704847303119349e-11,-0.009646422942931176,6.704847303119435e-11,-0.009646422942860351,6.7048473031194e-11,-0.009646422942949697,6.704847303119369e-11,-0.009646422942877583,6.704847303119326e-11,-0.009646422942913072,6.704847303119363e-11,-0.00964642294284151,6.704847303119242e-11,-0.009646422942957006,6.704847303119252e-11,-0.00964642294292125,6.704847303119326e-11,-0.009646422942886196,6.704847303119309e-11,-0.00964642294285006,6.704847303119295e-11,-0.009646422942939608,6.704847303119362e-11,-0.009646422942868655,6.704847303119358e-11,-0.009646422942904444,6.704847303119321e-11,-0.009646422942832317,6.704847303119309e-11,1.1,6.704847303119309e-11,1.089017942193199,6.704847303119257e-11,1.089017943168826,6.704847303119349e-11,1.089017942681014,6.704847303119435e-11,1.089017943656641,6.7048473031194e-11,1.089017942437105,6.704847303119369e-11,1.089017943412734,6.704847303119326e-11,1.08901794292492,6.704847303119363e-11,1.089017943900548,6.704847303119242e-11,1.089017942315153,6.704847303119326e-11,1.08901794329078,6.704847303119252e-11,1.089017942802966,6.704847303119309e-11,1.089017943778595,6.704847303119295e-11,1.089017942559059,6.704847303119362e-11,1.089017943534687,6.704847303119358e-11,1.089017943046873,6.704847303119321e-11,1.089017944022502,6.704847303119309e-11,1.094242908886855,6.704847303119257e-11,1.094242909399723,6.704847303119349e-11,1.094242909143289,6.704847303119435e-11,1.094242909656157,6.7048473031194e-11,1.094242909015072,6.704847303119369e-11,1.094242909527939,6.704847303119326e-11,1.094242909271505,6.704847303119363e-11,1.094242909784372,6.704847303119242e-11,1.094242908950964,6.704847303119326e-11,1.094242909463832,6.704847303119252e-11,1.094242909207397,6.704847303119309e-11,1.094242909720264,6.704847303119295e-11,1.094242909079181,6.704847303119362e-11,1.094242909592048,6.704847303119358e-11,1.094242909335614,6.704847303119321e-11,1.09424290984848,6.704847303119309e-11,0.737533203343124
7.011140129221446e-11,-0.01285690666115776,7.011140129221345e-11,-0.01285690666107954,7.011140129221535e-11,-0.01285690666111993,7.0111401292217e-11,-0.01285690666104432,7.01114012922162e-11,-0.01285690666113997,7.011140129221551e-11,-0.01285690666106234,7.011140129221511e-11,-0.0128569066611004,7.011140129221573e-11,-0.0128569066610237,7.011140129221323e-11,-0.01285690666114694,7.011140129221349e-11,-0.01285690666110853,7.011140129221475e-11,-0.0128569066610712,7.011140129221434e-11,-0.01285690666103223,7.01114012922142e-11,-0.01285690666112848,7.011140129221584e-11,-0.01285690666105296,7.011140129221548e-11,-0.01285690666109116,7.011140129221475e-11,-0.01285690666101337,7.011140129221446e-11,1.1,7.011140129221446e-11,1.089043385880229,7.011140129221345e-11,1.089043386876989,7.011140129221535e-11,1.08904338637861,7.0111401292217e-11,1.089043387375371,7.01114012922162e-11,1.089043386129419,7.011140129221551e-11,1.08904338712618,7.011140129221511e-11,1.089043386627799,7.011140129221573e-11,1.089043387624562,7.011140129221323e-11,1.089043386004824,7.011140129221475e-11,1.089043387001585,7.011140129221349e-11,1.089043386503205,7.011140129221434e-11,1.089043387499967,7.01114012922142e-11,1.089043386254014,7.011140129221584e-11,1.089043387250775,7.011140129221548e-11,1.089043386752395,7.011140129221475e-11,1.089043387749156,7.011140129221446e-11,1.094186577729596,7.011140129221345e-11,1.094186578243912,7.011140129221535e-11,1.094186577986754,7.0111401292217e-11,1.09418657850107,7.01114012922162e-11,1.094186577858175,7.011140129221551e-11,1.09418657837249,7.011140129221511e-11,1.094186578115332,7.011140129221573e-11,1.094186578629647,7.011140129221323e-11,1.094186577793886,7.011140129221475e-11,1.094186578308202,7.011140129221349e-11,1.094186578051043,7.011140129221434e-11,1.094186578565358,7.01114012922142e-11,1.094186577922465,7.011140129221584e-11,1.094186578436779,7.011140129221548e-11,1.094186578179621,7.011140129221475e-11,1.094186578693936,7.011140129221446e-11,0.7712254142143591
7.290999407749989e-11,-0.01512357688376499,7.29099940774992e-11,-0.01512357688368147,7.290999407750032e-11,-0.0151235768837237,7.290999407750127e-11,-0.0151235768836414,7.290999407750079e-11,-0.01512357688374485,7.290999407750041e-11,-0.01512357688366162,7.290999407750035e-11,-0.01512357688370304,7.290999407750061e-11,-0.01512357688362008,7.290999407749909e-11,-0.01512357688375421,7.290999407749941e-11,-0.01512357688371274,7.290999407749992e-11,-0.01512357688367163,7.29099940774998e-11,-0.01512357688363016,7.290999407749968e-11,-0.01512357688373373,7.290999407750078e-11,-0.01512357688365149,7.290999407750043e-11,-0.01512357688369273,7.290999407750002e-11,-0.01512357688360951,7.290999407749989e-11,1.1,7.290999407749989e-11,1.089066464368409,7.29099940774992e-11,1.089066465384332,7.290999407750032e-11,1.089066464876372,7.290999407750127e-11,1.089066465892295,7.290999407750079e-11,1.08906646462239,7.290999407750041e-11,1.089066465638314,7.290999407750035e-11,1.089066465130351,7.290999407750061e-11,1.089066466146277,7.290999407749909e-11,1.0890664644954,7.290999407749992e-11,1.089066465511323,7.290999407749941e-11,1.089066465003362,7.29099940774998e-11,1.089066466019286,7.290999407749968e-11,1.089066464749381,7.290999407750078e-11,1.089066465765304,7.290999407750043e-11,1.089066465257343,7.290999407750002e-11,1.089066466273267,7.290999407749989e-11,1.094123145799589,7.29099940774992e-11,1.094123146315045,7.290999407750032e-11,1.094123146057318,7.290999407750127e-11,1.094123146572773,7.290999407750079e-11,1.094123145928453,7.290999407750041e-11,1.094123146443909,7.290999407750035e-11,1.094123146186181,7.290999407750061e-11,1.094123146701635,7.290999407749909e-11,1.094123145864022,7.290999407749992e-11,1.094123146379478,7.290999407749941e-11,1.094123146121749,7.29099940774998e-11,1.094123146637204,7.290999407749968e-11,1.094123145992886,7.290999407750078e-11,1.09412314650834,7.290999407750043e-11,1.094123146250612,7.290999407750002e-11,1.094123146766067,7.290999407749989e-11,0.8020099348524988
7.548828171130494e-11,-0.01656100994553705,7.548828171130411e-11,-0.01656100994544894,7.548828171130553e-11,-0.01656100994549339,7.548828171130673e-11,-0.01656100994540624,7.548828171130618e-11,-0.01656100994551561,7.548828171130562e-11,-0.01656100994542774,7.548828171130552e-11,-0.01656100994547155,7.548828171130587e-11,-0.01656100994538383,7.548828171130396e-11,-0.0165610099455258,7.548828171130429e-11,-0.01656100994548182,7.548828171130505e-11,-0.01656100994543846,7.548828171130481e-11,-0.01656100994539455,7.548828171130469e-11,-0.01656100994550401,7.548828171130606e-11,-0.01656100994541699,7.548828171130567e-11,-0.01656100994546067,7.548828171130513e-11,-0.01656100994537277,7.548828171130494e-11,1.1,7.548828171130494e-11,1.089087761779057,7.548828171130411e-11,1.089087762812661,7.548828171130553e-11,1.08908776229586,7.548828171130673e-11,1.089087763329464,7.548828171130618e-11,1.089087762037458,7.548828171130562e-11,1.089087763071063,7.548828171130552e-11,1.08908776255426,7.548828171130587e-11,1.089087763587866,7.548828171130396e-11,1.089087761908259,7.548828171130505e-11,1.089087762941862,7.548828171130429e-11,1.08908776242506,7.548828171130481e-11,1.089087763458665,7.548828171130469e-11,1.089087762166659,7.548828171130606e-11,1.089087763200262,7.548828171130567e-11,1.089087762683461,7.548828171130513e-11,1.089087763717066,7.548828171130494e-11,1.09406106320795,7.548828171130411e-11,1.094061063724382,7.548828171130553e-11,1.094061063466166,7.548828171130673e-11,1.094061063982598,7.548828171130618e-11,1.094061063337058,7.548828171130562e-11,1.094061063853489,7.548828171130552e-11,1.094061063595273,7.548828171130587e-11,1.094061064111703,7.548828171130396e-11,1.094061063272504,7.548828171130505e-11,1.094061063788936,7.548828171130429e-11,1.09406106353072,7.548828171130481e-11,1.094061064047151,7.548828171130469e-11,1.094061063401612,7.548828171130606e-11,1.094061063918042,7.548828171130567e-11,1.094061063659827,7.548828171130513e-11,1.094061064176257,7.548828171130494e-11,0.8303710988243543
7.746597085828523e-11,-0.01721064342528848,7.746597085828451e-11,-0.01721064342519707,7.74659708582858e-11,-0.0172106434252429,7.746597085828689e-11,-0.01721064342515195,7.746597085828638e-11,-0.01721064342526587,7.746597085828587e-11,-0.01721064342517462,7.746597085828578e-11,-0.01721064342522012,7.746597085828615e-11,-0.01721064342512886,7.746597085828435e-11,-0.01721064342527701,7.746597085828468e-11,-0.01721064342523117,7.746597085828537e-11,-0.0172106434251859,7.746597085828515e-11,-0.01721064342514027,7.746597085828501e-11,-0.01721064342525422,7.746597085828633e-11,-0.01721064342516329,7.746597085828589e-11,-0.01721064342520878,7.746597085828545e-11,-0.01721064342511757,7.746597085828523e-11,1.1,7.746597085828523e-11,1.089104166635298,7.746597085828451e-11,1.089104167682519,7.74659708582858e-11,1.08910416715891,7.746597085828689e-11,1.089104168206132,7.746597085828638e-11,1.089104166897103,7.746597085828587e-11,1.089104167944326,7.746597085828578e-11,1.089104167420714,7.746597085828615e-11,1.089104168467938,7.746597085828435e-11,1.089104166766202,7.746597085828537e-11,1.089104167813423,7.746597085828468e-11,1.089104167289813,7.746597085828515e-11,1.089104168337035,7.746597085828501e-11,1.089104167028006,7.746597085828633e-11,1.089104168075228,7.746597085828589e-11,1.089104167551618,7.746597085828545e-11,1.08910416859884,7.746597085828523e-11,1.094013189491493,7.746597085828451e-11,1.09401319000865,7.74659708582858e-11,1.094013189750072,7.746597085828689e-11,1.09401319026723,7.746597085828638e-11,1.094013189620782,7.746597085828587e-11,1.094013190137939,7.746597085828578e-11,1.094013189879361,7.746597085828615e-11,1.094013190396517,7.746597085828435e-11,1.094013189556137,7.746597085828537e-11,1.094013190073295,7.746597085828468e-11,1.094013189814716,7.746597085828515e-11,1.094013190331873,7.746597085828501e-11,1.094013189685427,7.746597085828633e-11,1.094013190202583,7.746597085828589e-11,1.094013189944005,7.746597085828545e-11,1.094013190461162,7.746597085828523e-11,0.8521256794411375
7.970032072456941e-11,-0.01752837447100164,7.970032072456856e-11,-0.01752837447090644,7.970032072457019e-11,-0.01752837447095403,7.970032072457187e-11,-0.01752837447085911,7.9700320724571e-11,-0.01752837447097796,7.970032072457041e-11,-0.01752837447088293,7.970032072457025e-11,-0.01752837447093037,7.970032072457086e-11,-0.01752837447083512,7.970032072456825e-11,-0.01752837447098975,7.970032072456878e-11,-0.01752837447094194,7.970032072456976e-11,-0.01752837447089467,7.970032072456948e-11,-0.01752837447084712,7.970032072456915e-11,-0.01752837447096594,7.970032072457104e-11,-0.01752837447087107,7.970032072457048e-11,-0.01752837447091851,7.970032072456995e-11,-0.01752837447082343,7.970032072456941e-11,1.1,7.970032072456941e-11,1.08912278898381,7.970032072456856e-11,1.089122790046491,7.970032072457019e-11,1.089122789515152,7.970032072457187e-11,1.089122790577833,7.9700320724571e-11,1.08912278924948,7.970032072457041e-11,1.089122790312162,7.970032072457025e-11,1.08912278978082,7.970032072457086e-11,1.089122790843503,7.970032072456825e-11,1.089122789116647,7.970032072456976e-11,1.089122790179326,7.970032072456878e-11,1.089122789647987,7.970032072456948e-11,1.089122790710668,7.970032072456915e-11,1.089122789382316,7.970032072457104e-11,1.089122790444996,7.970032072457048e-11,1.089122789913657,7.970032072456995e-11,1.089122790976338,7.970032072456941e-11,1.093959513565897,7.970032072456856e-11,1.093959514083865,7.970032072457019e-11,1.093959513824881,7.970032072457187e-11,1.09395951434285,7.9700320724571e-11,1.093959513695388,7.970032072457041e-11,1.093959514213357,7.970032072457025e-11,1.093959513954373,7.970032072457086e-11,1.09395951447234,7.970032072456825e-11,1.093959513630643,7.970032072456976e-11,1.093959514148611,7.970032072456878e-11,1.093959513889628,7.970032072456948e-11,1.093959514407595,7.970032072456915e-11,1.093959513760136,7.970032072457104e-11,1.093959514278102,7.970032072457048e-11,1.093959514019119,7.970032072456995e-11,1.093959514537086,7.970032072456941e-11,0.8767035279702635
8.164707960610668e-11,-0.01761438263809628,8.16470796061054e-11,-0.01761438263799774,8.164707960610838e-11,-0.01761438263804693,8.164707960611116e-11,-0.01761438263794866,8.164707960610951e-11,-0.01761438263807166,8.16470796061091e-11,-0.01761438263797318,8.164707960610824e-11,-0.01761438263802246,8.164707960610951e-11,-0.01761438263792378,8.164707960610456e-11,-0.01761438263808393,8.164707960610557e-11,-0.01761438263803445,8.164707960610758e-11,-0.01761438263798546,8.16470796061071e-11,-0.01761438263793624,8.164707960610643e-11,-0.0176143826380593,8.164707960610991e-11,-0.01761438263796097,8.164707960610879e-11,-0.01761438263801013,8.164707960610791e-11,-0.01761438263791165,8.164707960610668e-11,1.1,8.164707960610668e-11,1.089139092839517,8.16470796061054e-11,1.089139093915732,8.164707960610838e-11,1.089139093377626,8.164707960611116e-11,1.089139094453841,8.164707960610951e-11,1.08913909310857,8.16470796061091e-11,1.089139094184787,8.164707960610824e-11,1.089139093646678,8.164707960610951e-11,1.089139094722895,8.164707960610456e-11,1.089139092974045,8.164707960610758e-11,1.089139094050259,8.164707960610557e-11,1.089139093512153,8.16470796061071e-11,1.089139094588368,8.164707960610643e-11,1.089139093243098,8.164707960610991e-11,1.089139094319312,8.164707960610879e-11,1.089139093781206,8.164707960610791e-11,1.089139094857421,8.164707960610668e-11,1.093912474922642,8.16470796061054e-11,1.093912475441314,8.164707960610838e-11,1.093912475181978,8.164707960611116e-11,1.093912475700651,8.164707960610951e-11,1.093912475052309,8.16470796061091e-11,1.093912475570981,8.164707960610824e-11,1.093912475311646,8.164707960610951e-11,1.093912475830316,8.164707960610456e-11,1.093912474987476,8.164707960610758e-11,1.093912475506148,8.164707960610557e-11,1.093912475246812,8.16470796061071e-11,1.093912475765483,8.164707960610643e-11,1.093912475117145,8.164707960610991e-11,1.093912475635815,8.164707960610879e-11,1.09391247537648,8.164707960610791e-11,1.09391247589515,8.164707960610668e-11,0.8981178756671735
