"delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) Y"
3.4750000000E-06,8.7292720566E-09,3.4750000000E-06,7.2397737105E-09,3.4750000000E-06,6.6207424166E-09,3.4750000000E-06,6.5032341760E-09,3.4750000000E-06,5.4862795944E-09,3.4750000000E-06,5.0581421407E-09,3.4750000000E-06,5.6577288176E-09,3.4750000000E-06,4.8224175459E-09,3.4750000000E-06,4.4628263961E-09,3.4750000000E-06,1.4723692371E-08,3.4750000000E-06,1.2346492425E-08,3.4750000000E-06,1.1390075505E-08,3.4750000000E-06,1.1244643990E-08,3.4750000000E-06,9.6319142054E-09,3.4750000000E-06,8.9515497607E-09,3.4750000000E-06,9.9451952642E-09,3.4750000000E-06,8.5316285216E-09,3.4750000000E-06,7.9326419781E-09,3.4750000000E-06,4.2452976698E-09,3.4750000000E-06,3.4561631810E-09,3.4750000000E-06,3.1245898409E-09,3.4750000000E-06,3.1764184098E-09,3.4750000000E-06,2.6415947022E-09,3.4750000000E-06,2.4044835236E-09,3.4750000000E-06,2.7907858795E-09,3.4750000000E-06,2.3312298629E-09,3.4750000000E-06,2.1279718115E-09
3.5250000000E-06,8.7612111594E-09,3.5250000000E-06,7.2678802369E-09,3.5250000000E-06,6.6485802057E-09,3.5250000000E-06,6.5388578692E-09,3.5250000000E-06,5.5209976270E-09,3.5250000000E-06,5.0913578736E-09,3.5250000000E-06,5.7029796416E-09,3.5250000000E-06,4.8665894336E-09,3.5250000000E-06,4.5037591859E-09,3.5250000000E-06,1.4767856366E-08,3.5250000000E-06,1.2390570983E-08,3.5250000000E-06,1.1431860920E-08,3.5250000000E-06,1.1293553932E-08,3.5250000000E-06,9.6820192725E-09,3.5250000000E-06,8.9945094190E-09,3.5250000000E-06,9.9997414099E-09,3.5250000000E-06,8.5857742451E-09,3.5250000000E-06,7.9894301413E-09,3.5250000000E-06,4.2686839065E-09,3.5250000000E-06,3.4785337232E-09,3.5250000000E-06,3.1482829369E-09,3.5250000000E-06,3.2039830607E-09,3.5250000000E-06,2.6683864742E-09,3.5250000000E-06,2.4306489373E-09,3.5250000000E-06,2.8226857689E-09,3.5250000000E-06,2.3622602501E-09,3.5250000000E-06,2.1598849161E-09
3.5750000000E-06,8.8016463667E-09,3.5750000000E-06,7.2971923677E-09,3.5750000000E-06,6.6786827359E-09,3.5750000000E-06,6.5739812356E-09,3.5750000000E-06,5.5557743295E-09,3.5750000000E-06,5.1259495193E-09,3.5750000000E-06,5.7477620065E-09,3.5750000000E-06,4.9107935446E-09,3.5750000000E-06,4.5470038180E-09,3.5750000000E-06,1.4817512892E-08,3.5750000000E-06,1.2435557096E-08,3.5750000000E-06,1.1479867773E-08,3.5750000000E-06,1.1342886533E-08,3.5750000000E-06,9.7259191659E-09,3.5750000000E-06,9.0354029951E-09,3.5750000000E-06,1.0060347190E-08,3.5750000000E-06,8.6339374001E-09,3.5750000000E-06,8.0426212333E-09,3.5750000000E-06,4.2926889396E-09,3.5750000000E-06,3.5013195418E-09,3.5750000000E-06,3.1709467002E-09,3.5750000000E-06,3.2326293429E-09,3.5750000000E-06,2.6953297016E-09,3.5750000000E-06,2.4570235027E-09,3.5750000000E-06,2.8555708485E-09,3.5750000000E-06,2.3937103605E-09,3.5750000000E-06,2.1909501405E-09
3.6250000000E-06,8.8384862919E-09,3.6250000000E-06,7.3276502742E-09,3.6250000000E-06,6.7095178117E-09,3.6250000000E-06,6.6076541433E-09,3.6250000000E-06,5.5906126074E-09,3.6250000000E-06,5.1611559352E-09,3.6250000000E-06,5.7924267761E-09,3.6250000000E-06,4.9544825465E-09,3.6250000000E-06,4.5904929079E-09,3.6250000000E-06,1.4864475680E-08,3.6250000000E-06,1.2480082469E-08,3.6250000000E-06,1.1519186907E-08,3.6250000000E-06,1.1394153289E-08,3.6250000000E-06,9.7676438834E-09,3.6250000000E-06,9.0795683942E-09,3.6250000000E-06,1.0117276253E-08,3.6250000000E-06,8.6892301821E-09,3.6250000000E-06,8.0897555796E-09,3.6250000000E-06,4.3158927925E-09,3.6250000000E-06,3.5244157149E-09,3.6250000000E-06,3.1931704213E-09,3.6250000000E-06,3.2602163771E-09,3.6250000000E-06,2.7189481827E-09,3.6250000000E-06,2.4857216541E-09,3.6250000000E-06,2.8890517930E-09,3.6250000000E-06,2.4243706376E-09,3.6250000000E-06,2.2224575229E-09
3.6750000000E-06,8.8694886151E-09,3.6750000000E-06,7.3586653666E-09,3.6750000000E-06,6.7388334754E-09,3.6750000000E-06,6.6426887325E-09,3.6750000000E-06,5.6254613169E-09,3.6750000000E-06,5.1952406397E-09,3.6750000000E-06,5.8372036193E-09,3.6750000000E-06,4.9977160350E-09,3.6750000000E-06,4.6325356293E-09,3.6750000000E-06,1.4911077683E-08,3.6750000000E-06,1.2524559115E-08,3.6750000000E-06,1.1556926174E-08,3.6750000000E-06,1.1441622430E-08,3.6750000000E-06,9.8167995617E-09,3.6750000000E-06,9.1242661049E-09,3.6750000000E-06,1.0175658533E-08,3.6750000000E-06,8.7481007349E-09,3.6750000000E-06,8.1435146031E-09,3.6750000000E-06,4.3387023556E-09,3.6750000000E-06,3.5466830381E-09,3.6750000000E-06,3.2156261891E-09,3.6750000000E-06,3.2882485775E-09,3.6750000000E-06,2.7457378588E-09,3.6750000000E-06,2.5152680340E-09,3.6750000000E-06,2.9196886759E-09,3.6750000000E-06,2.4560061218E-09,3.6750000000E-06,2.2544513573E-09
3.7250000000E-06,8.8998456684E-09,3.7250000000E-06,7.3894229777E-09,3.7250000000E-06,6.7671594813E-09,3.7250000000E-06,6.6784821780E-09,3.7250000000E-06,5.6602998173E-09,3.7250000000E-06,5.2293231918E-09,3.7250000000E-06,5.8819061111E-09,3.7250000000E-06,5.0408679527E-09,3.7250000000E-06,4.6748923014E-09,3.7250000000E-06,1.4957518709E-08,3.7250000000E-06,1.2568282937E-08,3.7250000000E-06,1.1599994755E-08,3.7250000000E-06,1.1488884681E-08,3.7250000000E-06,9.8668238661E-09,3.7250000000E-06,9.1721084202E-09,3.7250000000E-06,1.0228792741E-08,3.7250000000E-06,8.7959178337E-09,3.7250000000E-06,8.1957562557E-09,3.7250000000E-06,4.3621338170E-09,3.7250000000E-06,3.5696329098E-09,3.7250000000E-06,3.2394772402E-09,3.7250000000E-06,3.3158074421E-09,3.7250000000E-06,2.7721828448E-09,3.7250000000E-06,2.5405777076E-09,3.7250000000E-06,2.9520682046E-09,3.7250000000E-06,2.4874472346E-09,3.7250000000E-06,2.2861225721E-09
3.7750000000E-06,8.9303081637E-09,3.7750000000E-06,7.4201584658E-09,3.7750000000E-06,6.7963760252E-09,3.7750000000E-06,6.7140699017E-09,3.7750000000E-06,5.6951350989E-09,3.7750000000E-06,5.2629994574E-09,3.7750000000E-06,5.9266347854E-09,3.7750000000E-06,5.0840760116E-09,3.7750000000E-06,4.7178435395E-09,3.7750000000E-06,1.4997033719E-08,3.7750000000E-06,1.2611498073E-08,3.7750000000E-06,1.1646310898E-08,3.7750000000E-06,1.1536117097E-08,3.7750000000E-06,9.9102911985E-09,3.7750000000E-06,9.2154807672E-09,3.7750000000E-06,1.0281164809E-08,3.7750000000E-06,8.8478878944E-09,3.7750000000E-06,8.2460341680E-09,3.7750000000E-06,4.3865585242E-09,3.7750000000E-06,3.5929398471E-09,3.7750000000E-06,3.2630230770E-09,3.7750000000E-06,3.3427880447E-09,3.7750000000E-06,2.7982019995E-09,3.7750000000E-06,2.5654250278E-09,3.7750000000E-06,2.9843209713E-09,3.7750000000E-06,2.5190496426E-09,3.7750000000E-06,2.3178308490E-09
3.8250000000E-06,8.9632250503E-09,3.8250000000E-06,7.4506105268E-09,3.8250000000E-06,6.8261114401E-09,3.8250000000E-06,6.7506303249E-09,3.8250000000E-06,5.7298413351E-09,3.8250000000E-06,5.2975747487E-09,3.8250000000E-06,5.9714034094E-09,3.8250000000E-06,5.1275785209E-09,3.8250000000E-06,4.7607748417E-09,3.8250000000E-06,1.5038514521E-08,3.8250000000E-06,1.2653579921E-08,3.8250000000E-06,1.1681117016E-08,3.8250000000E-06,1.1573011457E-08,3.8250000000E-06,9.9513678444E-09,3.8250000000E-06,9.2571078993E-09,3.8250000000E-06,1.0337431966E-08,3.8250000000E-06,8.9023827638E-09,3.8250000000E-06,8.2994483328E-09,3.8250000000E-06,4.4107928189E-09,3.8250000000E-06,3.6154448994E-09,3.8250000000E-06,3.2853735445E-09,3.8250000000E-06,3.3701953754E-09,3.8250000000E-06,2.8286437585E-09,3.8250000000E-06,2.5916037088E-09,3.8250000000E-06,3.0172496217E-09,3.8250000000E-06,2.5514135009E-09,3.8250000000E-06,2.3483752628E-09
3.8750000000E-06,8.9963539315E-09,3.8750000000E-06,7.4811691723E-09,3.8750000000E-06,6.8561803882E-09,3.8750000000E-06,6.7861244345E-09,3.8750000000E-06,5.7647181587E-09,3.8750000000E-06,5.3333746890E-09,3.8750000000E-06,6.0162041557E-09,3.8750000000E-06,5.1706350812E-09,3.8750000000E-06,4.8032009387E-09,3.8750000000E-06,1.5084843116E-08,3.8750000000E-06,1.2693272884E-08,3.8750000000E-06,1.1717921660E-08,3.8750000000E-06,1.1624969030E-08,3.8750000000E-06,9.9956367441E-09,3.8750000000E-06,9.3012138573E-09,3.8750000000E-06,1.0394775969E-08,3.8750000000E-06,8.9551792268E-09,3.8750000000E-06,8.3533939279E-09,3.8750000000E-06,4.4343581579E-09,3.8750000000E-06,3.6388059830E-09,3.8750000000E-06,3.3088497404E-09,3.8750000000E-06,3.3973354338E-09,3.8750000000E-06,2.8568220976E-09,3.8750000000E-06,2.6178212064E-09,3.8750000000E-06,3.0502460336E-09,3.8750000000E-06,2.5828047330E-09,3.8750000000E-06,2.3788916329E-09
3.9250000000E-06,9.0279190112E-09,3.9250000000E-06,7.5111178085E-09,3.9250000000E-06,6.8863043981E-09,3.9250000000E-06,6.8216475322E-09,3.9250000000E-06,5.7998736976E-09,3.9250000000E-06,5.3679635434E-09,3.9250000000E-06,6.0610826874E-09,3.9250000000E-06,5.2134665640E-09,3.9250000000E-06,4.8446463548E-09,3.9250000000E-06,1.5133314788E-08,3.9250000000E-06,1.2733357831E-08,3.9250000000E-06,1.1758380724E-08,3.9250000000E-06,1.1678046069E-08,3.9250000000E-06,1.0045873143E-08,3.9250000000E-06,9.3450884944E-09,3.9250000000E-06,1.0452573772E-08,3.9250000000E-06,9.0080915502E-09,3.9250000000E-06,8.4064959098E-09,3.9250000000E-06,4.4579731988E-09,3.9250000000E-06,3.6631421587E-09,3.9250000000E-06,3.3319949974E-09,3.9250000000E-06,3.4235436918E-09,3.9250000000E-06,2.8828698608E-09,3.9250000000E-06,2.6469708839E-09,3.9250000000E-06,3.0826063449E-09,3.9250000000E-06,2.6148108243E-09,3.9250000000E-06,2.4094163768E-09
3.9750000000E-06,9.0608231408E-09,3.9750000000E-06,7.5412872521E-09,3.9750000000E-06,6.9161451023E-09,3.9750000000E-06,6.8572958155E-09,3.9750000000E-06,5.8351099713E-09,3.9750000000E-06,5.4020535087E-09,3.9750000000E-06,6.1056434634E-09,3.9750000000E-06,5.2550683825E-09,3.9750000000E-06,4.8876813574E-09,3.9750000000E-06,1.5178788701E-08,3.9750000000E-06,1.2774363590E-08,3.9750000000E-06,1.1796811929E-08,3.9750000000E-06,1.1723635088E-08,3.9750000000E-06,1.0091110665E-08,3.9750000000E-06,9.3899638732E-09,3.9750000000E-06,1.0507665933E-08,3.9750000000E-06,9.0640414433E-09,3.9750000000E-06,8.4576329158E-09,3.9750000000E-06,4.4817151112E-09,3.9750000000E-06,3.6868366747E-09,3.9750000000E-06,3.3556510284E-09,3.9750000000E-06,3.4515299504E-09,3.9750000000E-06,2.9094700741E-09,3.9750000000E-06,2.6765370899E-09,3.9750000000E-06,3.1150581243E-09,3.9750000000E-06,2.6469175282E-09,3.9750000000E-06,2.4416539802E-09
4.0250000000E-06,9.0953661618E-09,4.0250000000E-06,7.5768825433E-09,4.0250000000E-06,6.9459160816E-09,4.0250000000E-06,6.8932531967E-09,4.0250000000E-06,5.8704449288E-09,4.0250000000E-06,5.4365996655E-09,4.0250000000E-06,6.1500460703E-09,4.0250000000E-06,5.2976550633E-09,4.0250000000E-06,4.9313658610E-09,4.0250000000E-06,1.5221479016E-08,4.0250000000E-06,1.2819209051E-08,4.0250000000E-06,1.1840011455E-08,4.0250000000E-06,1.1768525541E-08,4.0250000000E-06,1.0136268789E-08,4.0250000000E-06,9.4367716319E-09,4.0250000000E-06,1.0561222641E-08,4.0250000000E-06,9.1246735145E-09,4.0250000000E-06,8.5124928718E-09,4.0250000000E-06,4.5054106896E-09,4.0250000000E-06,3.7095248427E-09,4.0250000000E-06,3.3781845492E-09,4.0250000000E-06,3.4802334821E-09,4.0250000000E-06,2.9355946633E-09,4.0250000000E-06,2.7011245570E-09,4.0250000000E-06,3.1472339951E-09,4.0250000000E-06,2.6782626048E-09,4.0250000000E-06,2.4740863472E-09
4.0750000000E-06,9.1284612475E-09,4.0750000000E-06,7.6097502222E-09,4.0750000000E-06,6.9760845756E-09,4.0750000000E-06,6.9295594548E-09,4.0750000000E-06,5.9063507206E-09,4.0750000000E-06,5.4712775435E-09,4.0750000000E-06,6.1945862587E-09,4.0750000000E-06,5.3424816298E-09,4.0750000000E-06,4.9745242792E-09,4.0750000000E-06,1.5268094772E-08,4.0750000000E-06,1.2861870912E-08,4.0750000000E-06,1.1878581983E-08,4.0750000000E-06,1.1819004909E-08,4.0750000000E-06,1.0177158560E-08,4.0750000000E-06,9.4836262773E-09,4.0750000000E-06,1.0617872059E-08,4.0750000000E-06,9.1763331233E-09,4.0750000000E-06,8.5675372011E-09,4.0750000000E-06,4.5290875866E-09,4.0750000000E-06,3.7336745773E-09,4.0750000000E-06,3.3998168015E-09,4.0750000000E-06,3.5080359392E-09,4.0750000000E-06,2.9635769871E-09,4.0750000000E-06,2.7256981452E-09,4.0750000000E-06,3.1795561737E-09,4.0750000000E-06,2.7103766122E-09,4.0750000000E-06,2.5048500899E-09
4.1250000000E-06,9.1598200143E-09,4.1250000000E-06,7.6391713853E-09,4.1250000000E-06,7.0061512853E-09,4.1250000000E-06,6.9655118945E-09,4.1250000000E-06,5.9416243748E-09,4.1250000000E-06,5.5061258571E-09,4.1250000000E-06,6.2390910506E-09,4.1250000000E-06,5.3838929788E-09,4.1250000000E-06,5.0179699339E-09,4.1250000000E-06,1.5312802802E-08,4.1250000000E-06,1.2898795552E-08,4.1250000000E-06,1.1916988103E-08,4.1250000000E-06,1.1864495563E-08,4.1250000000E-06,1.0221194203E-08,4.1250000000E-06,9.5253841416E-09,4.1250000000E-06,1.0674084375E-08,4.1250000000E-06,9.2309601204E-09,4.1250000000E-06,8.6252811363E-09,4.1250000000E-06,4.5528982620E-09,4.1250000000E-06,3.7564885347E-09,4.1250000000E-06,3.4230576862E-09,4.1250000000E-06,3.5368104432E-09,4.1250000000E-06,2.9874881090E-09,4.1250000000E-06,2.7555293810E-09,4.1250000000E-06,3.2106646280E-09,4.1250000000E-06,2.7419322469E-09,4.1250000000E-06,2.5360252297E-09
4.1750000000E-06,9.1917488673E-09,4.1750000000E-06,7.6686658750E-09,4.1750000000E-06,7.0358151086E-09,4.1750000000E-06,7.0007401152E-09,4.1750000000E-06,5.9762297795E-09,4.1750000000E-06,5.5410354795E-09,4.1750000000E-06,6.2824075162E-09,4.1750000000E-06,5.4269807069E-09,4.1750000000E-06,5.0609739971E-09,4.1750000000E-06,1.5364317848E-08,4.1750000000E-06,1.2937692031E-08,4.1750000000E-06,1.1957864234E-08,4.1750000000E-06,1.1912717906E-08,4.1750000000E-06,1.0268833179E-08,4.1750000000E-06,9.5681553497E-09,4.1750000000E-06,1.0729590183E-08,4.1750000000E-06,9.2826014967E-09,4.1750000000E-06,8.6759361134E-09,4.1750000000E-06,4.5766686263E-09,4.1750000000E-06,3.7799861079E-09,4.1750000000E-06,3.4473995124E-09,4.1750000000E-06,3.5644981075E-09,4.1750000000E-06,3.0120895450E-09,4.1750000000E-06,2.7833121454E-09,4.1750000000E-06,3.2422082013E-09,4.1750000000E-06,2.7733407967E-09,4.1750000000E-06,2.5680553434E-09
4.2250000000E-06,9.2215858122E-09,4.2250000000E-06,7.6989220431E-09,4.2250000000E-06,7.0654781841E-09,4.2250000000E-06,7.0352733108E-09,4.2250000000E-06,6.0107411322E-09,4.2250000000E-06,5.5759788289E-09,4.2250000000E-06,6.3256875082E-09,4.2250000000E-06,5.4715225461E-09,4.2250000000E-06,5.1021812313E-09,4.2250000000E-06,1.5409728889E-08,4.2250000000E-06,1.2978697081E-08,4.2250000000E-06,1.1997491444E-08,4.2250000000E-06,1.1960523711E-08,4.2250000000E-06,1.0314195454E-08,4.2250000000E-06,9.6134162196E-09,4.2250000000E-06,1.0784402691E-08,4.2250000000E-06,9.3380185285E-09,4.2250000000E-06,8.7312596369E-09,4.2250000000E-06,4.6003650257E-09,4.2250000000E-06,3.8033131648E-09,4.2250000000E-06,3.4707528249E-09,4.2250000000E-06,3.5915918816E-09,4.2250000000E-06,3.0417463557E-09,4.2250000000E-06,2.8099304433E-09,4.2250000000E-06,3.2747931087E-09,4.2250000000E-06,2.8054270531E-09,4.2250000000E-06,2.5991515415E-09
4.2750000000E-06,9.2525828295E-09,4.2750000000E-06,7.7292181016E-09,4.2750000000E-06,7.0954980569E-09,4.2750000000E-06,7.0707246023E-09,4.2750000000E-06,6.0451189230E-09,4.2750000000E-06,5.6109340793E-09,4.2750000000E-06,6.3696598232E-09,4.2750000000E-06,5.5149129985E-09,4.2750000000E-06,5.1441860154E-09,4.2750000000E-06,1.5452213334E-08,4.2750000000E-06,1.3019461875E-08,4.2750000000E-06,1.2037290096E-08,4.2750000000E-06,1.2008913342E-08,4.2750000000E-06,1.0358274797E-08,4.2750000000E-06,9.6600388852E-09,4.2750000000E-06,1.0841861412E-08,4.2750000000E-06,9.3944677983E-09,4.2750000000E-06,8.7829711485E-09,4.2750000000E-06,4.6238359197E-09,4.2750000000E-06,3.8257746524E-09,4.2750000000E-06,3.4930985579E-09,4.2750000000E-06,3.6192366364E-09,4.2750000000E-06,3.0679838912E-09,4.2750000000E-06,2.8374708443E-09,4.2750000000E-06,3.3068397220E-09,4.2750000000E-06,2.8362924645E-09,4.2750000000E-06,2.6304945067E-09
4.3250000000E-06,9.2824999886E-09,4.3250000000E-06,7.7586186368E-09,4.3250000000E-06,7.1253616907E-09,4.3250000000E-06,7.1073102099E-09,4.3250000000E-06,6.0802515034E-09,4.3250000000E-06,5.6458848231E-09,4.3250000000E-06,6.4140900744E-09,4.3250000000E-06,5.5583002063E-09,4.3250000000E-06,5.1872315468E-09,4.3250000000E-06,1.5499334644E-08,4.3250000000E-06,1.3060812527E-08,4.3250000000E-06,1.2078041992E-08,4.3250000000E-06,1.2058045621E-08,4.3250000000E-06,1.0402016123E-08,4.3250000000E-06,9.7045933314E-09,4.3250000000E-06,1.0896225482E-08,4.3250000000E-06,9.4491414179E-09,4.3250000000E-06,8.8309913345E-09,4.3250000000E-06,4.6475603933E-09,4.3250000000E-06,3.8494079292E-09,4.3250000000E-06,3.5165430965E-09,4.3250000000E-06,3.6461264887E-09,4.3250000000E-06,3.0972041953E-09,4.3250000000E-06,2.8618770473E-09,4.3250000000E-06,3.3387800002E-09,4.3250000000E-06,2.8675669881E-09,4.3250000000E-06,2.6617056716E-09
4.3750000000E-06,9.3132982044E-09,4.3750000000E-06,7.7879607399E-09,4.3750000000E-06,7.1547916703E-09,4.3750000000E-06,7.1436419411E-09,4.3750000000E-06,6.1158422169E-09,4.3750000000E-06,5.6808255038E-09,4.3750000000E-06,6.4587089065E-09,4.3750000000E-06,5.6016992730E-09,4.3750000000E-06,5.2305106725E-09,4.3750000000E-06,1.5540936584E-08,4.3750000000E-06,1.3103499054E-08,4.3750000000E-06,1.2117464280E-08,4.3750000000E-06,1.2100509442E-08,4.3750000000E-06,1.0448115985E-08,4.3750000000E-06,9.7465772980E-09,4.3750000000E-06,1.0946154087E-08,4.3750000000E-06,9.5000365990E-09,4.3750000000E-06,8.8831014463E-09,4.3750000000E-06,4.6709709807E-09,4.3750000000E-06,3.8732780961E-09,4.3750000000E-06,3.5397062561E-09,4.3750000000E-06,3.6739936740E-09,4.3750000000E-06,3.1248616416E-09,4.3750000000E-06,2.8899395392E-09,4.3750000000E-06,3.3709694898E-09,4.3750000000E-06,2.8998940323E-09,4.3750000000E-06,2.6920590117E-09
4.4250000000E-06,9.3462524212E-09,4.4250000000E-06,7.8177909118E-09,4.4250000000E-06,7.1845082605E-09,4.4250000000E-06,7.1790327729E-09,4.4250000000E-06,6.1514306186E-09,4.4250000000E-06,5.7157761947E-09,4.4250000000E-06,6.5031943120E-09,4.4250000000E-06,5.6451381272E-09,4.4250000000E-06,5.2746892380E-09,4.4250000000E-06,1.5590785997E-08,4.4250000000E-06,1.3149469711E-08,4.4250000000E-06,1.2159410715E-08,4.4250000000E-06,1.2137117061E-08,4.4250000000E-06,1.0494122245E-08,4.4250000000E-06,9.7912152867E-09,4.4250000000E-06,1.1007019474E-08,4.4250000000E-06,9.5557663242E-09,4.4250000000E-06,8.9413716166E-09,4.4250000000E-06,4.6947134854E-09,4.4250000000E-06,3.8968926811E-09,4.4250000000E-06,3.5620932150E-09,4.4250000000E-06,3.7027926484E-09,4.4250000000E-06,3.1521786015E-09,4.4250000000E-06,2.9180581346E-09,4.4250000000E-06,3.4032391523E-09,4.4250000000E-06,2.9320445742E-09,4.4250000000E-06,2.7240155725E-09
4.4750000000E-06,9.3788087976E-09,4.4750000000E-06,7.8480309244E-09,4.4750000000E-06,7.2149807388E-09,4.4750000000E-06,7.2148292598E-09,4.4750000000E-06,6.1869730368E-09,4.4750000000E-06,5.7507932600E-09,4.4750000000E-06,6.5477605672E-09,4.4750000000E-06,5.6874296952E-09,4.4750000000E-06,5.3179718218E-09,4.4750000000E-06,1.5638643146E-08,4.4750000000E-06,1.3190299867E-08,4.4750000000E-06,1.2196844388E-08,4.4750000000E-06,1.2186634412E-08,4.4750000000E-06,1.0540306944E-08,4.4750000000E-06,9.8375711786E-09,4.4750000000E-06,1.1066808374E-08,4.4750000000E-06,9.6147539418E-09,4.4750000000E-06,8.9991978821E-09,4.4750000000E-06,4.7186321808E-09,4.4750000000E-06,3.9194841553E-09,4.4750000000E-06,3.5852000594E-09,4.4750000000E-06,3.7298440620E-09,4.4750000000E-06,3.1786179354E-09,4.4750000000E-06,2.9446983986E-09,4.4750000000E-06,3.4349562354E-09,4.4750000000E-06,2.9636675057E-09,4.4750000000E-06,2.7565216872E-09
