"P_inst (d0=0,d1=0,d2=0,d3=0) X","P_inst (d0=0,d1=0,d2=0,d3=0) Y","P_inst (d0=0,d1=0,d2=0,d3=1) X","P_inst (d0=0,d1=0,d2=0,d3=1) Y","P_inst (d0=0,d1=0,d2=1,d3=0) X","P_inst (d0=0,d1=0,d2=1,d3=0) Y","P_inst (d0=0,d1=0,d2=1,d3=1) X","P_inst (d0=0,d1=0,d2=1,d3=1) Y","P_inst (d0=0,d1=1,d2=0,d3=0) X","P_inst (d0=0,d1=1,d2=0,d3=0) Y","P_inst (d0=0,d1=1,d2=0,d3=1) X","P_inst (d0=0,d1=1,d2=0,d3=1) Y","P_inst (d0=0,d1=1,d2=1,d3=0) X","P_inst (d0=0,d1=1,d2=1,d3=0) Y","P_inst (d0=0,d1=1,d2=1,d3=1) X","P_inst (d0=0,d1=1,d2=1,d3=1) Y","P_inst (d0=1,d1=0,d2=0,d3=0) X","P_inst (d0=1,d1=0,d2=0,d3=0) Y","P_inst (d0=1,d1=0,d2=0,d3=1) X","P_inst (d0=1,d1=0,d2=0,d3=1) Y","P_inst (d0=1,d1=0,d2=1,d3=0) X","P_inst (d0=1,d1=0,d2=1,d3=0) Y","P_inst (d0=1,d1=0,d2=1,d3=1) X","P_inst (d0=1,d1=0,d2=1,d3=1) Y","P_inst (d0=1,d1=1,d2=0,d3=0) X","P_inst (d0=1,d1=1,d2=0,d3=0) Y","P_inst (d0=1,d1=1,d2=0,d3=1) X","P_inst (d0=1,d1=1,d2=0,d3=1) Y","P_inst (d0=1,d1=1,d2=1,d3=0) X","P_inst (d0=1,d1=1,d2=1,d3=0) Y","P_inst (d0=1,d1=1,d2=1,d3=1) X","P_inst (d0=1,d1=1,d2=1,d3=1) Y"
5.703900871333443e-11,-2.525786448369982e-05,5.703900871333451e-11,-2.525786445782611e-05,5.703900871333541e-11,-2.525786447076146e-05,5.703900871333613e-11,-2.525786444488837e-05,5.703900871333555e-11,-2.525786447723146e-05,5.703900871333551e-11,-2.525786445135499e-05,5.703900871333478e-11,-2.525786446429157e-05,5.703900871333576e-11,-2.52578644384172e-05,5.703900871333443e-11,-2.52578644804636e-05,5.703900871333514e-11,-2.525786445459165e-05,5.703900871333447e-11,-2.525786446752456e-05,5.703900871333478e-11,-2.525786444165201e-05,5.703900871333489e-11,-2.525786447399678e-05,5.703900871333569e-11,-2.525786444812056e-05,5.703900871333532e-11,-2.525786446105711e-05,5.703900871333519e-11,-2.525786443518383e-05
6.016743117341999e-11,-3.108947934031228e-05,6.01674311734194e-11,-3.108947931758343e-05,6.016743117342081e-11,-3.108947932895324e-05,6.016743117342218e-11,-3.108947930622726e-05,6.016743117342121e-11,-3.108947933463482e-05,6.016743117342098e-11,-3.108947931190914e-05,6.016743117342046e-11,-3.108947932327083e-05,6.016743117342127e-11,-3.108947930054392e-05,6.01674311734194e-11,-3.108947933747043e-05,6.016743117342045e-11,-3.108947931474494e-05,6.016743117341934e-11,-3.10894793261112e-05,6.016743117342e-11,-3.108947930338202e-05,6.016743117342008e-11,-3.108947933178938e-05,6.016743117342105e-11,-3.108947930906828e-05,6.016743117342097e-11,-3.108947932043404e-05,6.016743117342044e-11,-3.10894792977022e-05
6.24444784059768e-11,-3.523970595187118e-05,6.244447840597627e-11,-3.523970592973327e-05,6.244447840597746e-11,-3.52397059408017e-05,6.244447840597852e-11,-3.523970591866589e-05,6.244447840597794e-11,-3.523970594633677e-05,6.244447840597763e-11,-3.523970592419666e-05,6.244447840597711e-11,-3.523970593526783e-05,6.24444784059777e-11,-3.523970591313085e-05,6.244447840597615e-11,-3.523970594910417e-05,6.244447840597715e-11,-3.523970592696781e-05,6.244447840597621e-11,-3.523970593802844e-05,6.244447840597685e-11,-3.523970591589773e-05,6.244447840597676e-11,-3.523970594356912e-05,6.244447840597764e-11,-3.523970592143034e-05,6.244447840597755e-11,-3.523970593249741e-05,6.24444784059771e-11,-3.523970591035989e-05
6.49454923723704e-11,-3.995506701009817e-05,6.494549237236995e-11,-3.995506698974052e-05,6.494549237237079e-11,-3.995506699992269e-05,6.494549237237155e-11,-3.995506697957003e-05,6.494549237237126e-11,-3.995506700501219e-05,6.494549237237095e-11,-3.995506698465924e-05,6.494549237237059e-11,-3.995506699483243e-05,6.494549237237092e-11,-3.99550669744815e-05,6.494549237236977e-11,-3.995506700755089e-05,6.494549237237055e-11,-3.995506698719789e-05,6.494549237236989e-11,-3.995506699737937e-05,6.494549237237037e-11,-3.99550669770221e-05,6.494549237237027e-11,-3.995506700246423e-05,6.494549237237093e-11,-3.995506698211321e-05,6.494549237237084e-11,-3.995506699229312e-05,6.494549237237051e-11,-3.995506697193887e-05
6.704847303119309e-11,-4.38943296050223e-05,6.704847303119257e-11,-4.389432958440646e-05,6.704847303119349e-11,-4.389432959471248e-05,6.704847303119435e-11,-4.389432957409858e-05,6.7048473031194e-11,-4.389432959987022e-05,6.704847303119369e-11,-4.389432957924773e-05,6.704847303119326e-11,-4.389432958955751e-05,6.704847303119363e-11,-4.389432956894119e-05,6.704847303119242e-11,-4.389432960244617e-05,6.704847303119326e-11,-4.389432958183028e-05,6.704847303119252e-11,-4.389432959213122e-05,6.704847303119309e-11,-4.389432957152035e-05,6.704847303119295e-11,-4.389432959729107e-05,6.704847303119362e-11,-4.389432957667349e-05,6.704847303119358e-11,-4.389432958698023e-05,6.704847303119321e-11,-4.389432956635979e-05
7.011140129221446e-11,-4.895795362737735e-05,7.011140129221345e-11,-4.895795360787784e-05,7.011140129221535e-11,-4.895795361763372e-05,7.0111401292217e-11,-4.895795359813858e-05,7.01114012922162e-11,-4.895795362250579e-05,7.011140129221551e-11,-4.895795360301345e-05,7.011140129221511e-11,-4.895795361275982e-05,7.011140129221573e-11,-4.895795359326341e-05,7.011140129221323e-11,-4.895795362493647e-05,7.011140129221475e-11,-4.895795360544426e-05,7.011140129221349e-11,-4.895795361519625e-05,7.011140129221434e-11,-4.895795359569842e-05,7.01114012922142e-11,-4.8957953620066e-05,7.011140129221584e-11,-4.895795360057527e-05,7.011140129221548e-11,-4.895795361032371e-05,7.011140129221475e-11,-4.895795359083015e-05
7.290999407749989e-11,-4.429360337142709e-05,7.29099940774992e-11,-4.429360335113024e-05,7.290999407750032e-11,-4.429360336126955e-05,7.290999407750127e-11,-4.429360334096174e-05,7.290999407750079e-11,-4.429360336634416e-05,7.290999407750041e-11,-4.429360334604002e-05,7.290999407750035e-11,-4.429360335619223e-05,7.290999407750061e-11,-4.429360333588986e-05,7.290999407749909e-11,-4.429360336889491e-05,7.290999407749992e-11,-4.429360334858726e-05,7.290999407749941e-11,-4.429360335873451e-05,7.29099940774998e-11,-4.429360333843516e-05,7.290999407749968e-11,-4.429360336381305e-05,7.290999407750078e-11,-4.429360334350348e-05,7.290999407750043e-11,-4.429360335365449e-05,7.290999407750002e-11,-4.429360333335126e-05
7.548828171130494e-11,-2.40412336695698e-05,7.548828171130411e-11,-2.404123365002245e-05,7.548828171130553e-11,-2.404123365979245e-05,7.548828171130673e-11,-2.404123364023659e-05,7.548828171130618e-11,-2.404123366467472e-05,7.548828171130562e-11,-2.404123364513219e-05,7.548828171130552e-11,-2.404123365490857e-05,7.548828171130587e-11,-2.404123363535768e-05,7.548828171130396e-11,-2.404123366712947e-05,7.548828171130505e-11,-2.404123364757581e-05,7.548828171130429e-11,-2.404123365736139e-05,7.548828171130481e-11,-2.404123363780354e-05,7.548828171130469e-11,-2.4041233662242e-05,7.548828171130606e-11,-2.404123364268477e-05,7.548828171130567e-11,-2.40412336524647e-05,7.548828171130513e-11,-2.404123363292107e-05
7.746597085828523e-11,-1.19433335209609e-05,7.746597085828451e-11,-1.194333350050576e-05,7.74659708582858e-11,-1.194333351072318e-05,7.746597085828689e-11,-1.194333349024953e-05,7.746597085828638e-11,-1.194333351583413e-05,7.746597085828587e-11,-1.194333349537506e-05,7.746597085828578e-11,-1.194333350560434e-05,7.746597085828615e-11,-1.194333348513867e-05,7.746597085828435e-11,-1.194333351841253e-05,7.746597085828537e-11,-1.194333349794022e-05,7.746597085828468e-11,-1.19433335081682e-05,7.746597085828515e-11,-1.194333348770979e-05,7.746597085828501e-11,-1.19433335132869e-05,7.746597085828633e-11,-1.194333349281388e-05,7.746597085828589e-11,-1.194333350304498e-05,7.746597085828545e-11,-1.194333348258401e-05
7.970032072456941e-11,2.211019687223083e-06,7.970032072456856e-11,2.211019706960293e-06,7.970032072457019e-11,2.211019697091879e-06,7.970032072457187e-11,2.211019716828496e-06,7.9700320724571e-11,2.211019692159785e-06,7.970032072457041e-11,2.211019711893556e-06,7.970032072457025e-11,2.211019702024006e-06,7.970032072457086e-11,2.211019721757122e-06,7.970032072456825e-11,2.211019689691399e-06,7.970032072456976e-11,2.211019709429053e-06,7.970032072456878e-11,2.21101969954857e-06,7.970032072456948e-11,2.211019719293897e-06,7.970032072456915e-11,2.211019694624045e-06,7.970032072457104e-11,2.211019714363031e-06,7.970032072457048e-11,2.211019704489015e-06,7.970032072456995e-11,2.21101972422245e-06
8.164707960610668e-11,1.985844948388277e-06,8.16470796061054e-11,1.985844969036739e-06,8.164707960610838e-11,1.985844958720941e-06,8.164707960611116e-11,1.985844979382304e-06,8.164707960610951e-11,1.985844953557858e-06,8.16470796061091e-11,1.985844974210483e-06,8.164707960610824e-11,1.985844963884688e-06,8.164707960610951e-11,1.985844984546004e-06,8.164707960610456e-11,1.985844950965309e-06,8.164707960610758e-11,1.985844971623284e-06,8.164707960610557e-11,1.985844961301963e-06,8.16470796061071e-11,1.985844981953043e-06,8.164707960610643e-11,1.985844956130943e-06,8.164707960610991e-11,1.985844976793643e-06,8.164707960610879e-11,1.985844966470855e-06,8.164707960610791e-11,1.985844987122573e-06
8.376821927196702e-11,6.712151348000331e-06,8.376821927196576e-11,6.712151370128635e-06,8.376821927196882e-11,6.712151359063752e-06,8.376821927197153e-11,6.712151381187034e-06,8.37682192719699e-11,6.712151353534118e-06,8.376821927196963e-11,6.712151375659338e-06,8.376821927196861e-11,6.712151364590672e-06,8.376821927196986e-11,6.712151386720389e-06,8.376821927196483e-11,6.712151350770925e-06,8.376821927196807e-11,6.712151372902496e-06,8.376821927196589e-11,6.712151361824981e-06,8.376821927196747e-11,6.712151383963266e-06,8.376821927196682e-11,6.712151356303095e-06,8.376821927197039e-11,6.712151378422043e-06,8.376821927196922e-11,6.712151367359242e-06,8.37682192719683e-11,6.712151389486797e-06
8.608796538152275e-11,3.420749512064219e-06,8.608796538152129e-11,3.420749530773327e-06,8.608796538152491e-11,3.420749521419444e-06,8.608796538152829e-11,3.42074954013839e-06,8.608796538152615e-11,3.420749516742974e-06,8.608796538152587e-11,3.420749535452079e-06,8.608796538152464e-11,3.420749526102688e-06,8.608796538152636e-11,3.420749544812646e-06,8.608796538152025e-11,3.420749514394807e-06,8.608796538152389e-11,3.420749533105921e-06,8.608796538152137e-11,3.420749523763241e-06,8.608796538152338e-11,3.420749542461736e-06,8.608796538152246e-11,3.420749519074618e-06,8.608796538152684e-11,3.420749537792921e-06,8.608796538152549e-11,3.420749528436569e-06,8.60879653815244e-11,3.420749547147177e-06
8.93913616849009e-11,7.153650012491285e-06,8.939136168489909e-11,7.15365003483263e-06,8.939136168490399e-11,7.153650023662527e-06,8.939136168490894e-11,7.153650045996267e-06,8.939136168490586e-11,7.153650018077471e-06,8.93913616849054e-11,7.153650040417327e-06,8.939136168490407e-11,7.153650029240638e-06,8.939136168490625e-11,7.153650051584259e-06,8.939136168489732e-11,7.15365001529201e-06,8.939136168490301e-11,7.153650037633411e-06,8.939136168489957e-11,7.153650026449295e-06,8.93913616849024e-11,7.153650048801933e-06,8.939136168490099e-11,7.153650020874459e-06,8.93913616849063e-11,7.153650043208727e-06,8.939136168490434e-11,7.153650032039222e-06,8.939136168490342e-11,7.153650054379156e-06
9.460065711239784e-11,3.585337239090715e-06,9.460065711239368e-11,3.585337258075665e-06,9.460065711240211e-11,3.585337248582633e-06,9.46006571124113e-11,3.585337267577552e-06,9.460065711240568e-11,3.585337243836581e-06,9.460065711240508e-11,3.585337262823335e-06,9.460065711240179e-11,3.585337253336359e-06,9.46006571124063e-11,3.585337272320887e-06,9.460065711238996e-11,3.585337241456558e-06,9.460065711240088e-11,3.585337260441765e-06,9.460065711239465e-11,3.585337250961635e-06,9.460065711239815e-11,3.585337269937007e-06,9.46006571123957e-11,3.585337246205237e-06,9.460065711240926e-11,3.585337265198505e-06,9.460065711240447e-11,3.585337255704389e-06,9.460065711240259e-11,3.585337274691605e-06
1e-10,7.272439246862304e-06,1e-10,7.27243926949512e-06,1e-10,7.272439258180141e-06,1e-10,7.272439280803658e-06,1e-10,7.272439252521264e-06,1e-10,7.27243927515443e-06,1e-10,7.272439263831559e-06,1e-10,7.272439286465089e-06,1e-10,7.272439249698e-06,1e-10,7.27243927233344e-06,1e-10,7.27243926100384e-06,1e-10,7.272439283647183e-06,1e-10,7.272439255354317e-06,1e-10,7.272439277980971e-06,1e-10,7.272439266664237e-06,1e-10,7.272439289298824e-06
1.016379745148269e-10,-9.406894670275363e-07,1.016379745148275e-10,-9.406894679255623e-07,1.016379745148264e-10,-9.406894674768325e-07,1.016379745148252e-10,-9.406894683748754e-07,1.016379745148259e-10,-9.406894672524276e-07,1.01637974514826e-10,-9.406894681508077e-07,1.016379745148264e-10,-9.406894677008172e-07,1.016379745148258e-10,-9.406894686012966e-07,1.016379745148279e-10,-9.406894671396726e-07,1.016379745148265e-10,-9.406894680385195e-07,1.016379745148273e-10,-9.406894675881266e-07,1.016379745148269e-10,-9.406894684888714e-07,1.016379745148272e-10,-9.406894673635931e-07,1.016379745148255e-10,-9.406894682657438e-07,1.016379745148261e-10,-9.406894678135825e-07,1.016379745148263e-10,-9.406894687154417e-07
1.043900686159543e-10,1.012697936293672e-07,1.043900686159557e-10,1.012697927410052e-07,1.043900686159529e-10,1.012697931834271e-07,1.043900686159499e-10,1.012697922942674e-07,1.043900686159517e-10,1.012697934043939e-07,1.043900686159519e-10,1.012697925183016e-07,1.04390068615953e-10,1.012697929594638e-07,1.043900686159515e-10,1.012697920742174e-07,1.043900686159568e-10,1.012697935166868e-07,1.043900686159533e-10,1.01269792629126e-07,1.043900686159553e-10,1.012697930694608e-07,1.043900686159541e-10,1.012697921869053e-07,1.043900686159549e-10,1.012697932927495e-07,1.043900686159506e-10,1.012697924086884e-07,1.043900686159522e-10,1.01269792850827e-07,1.043900686159528e-10,1.01269791965495e-07
1.069442014397197e-10,-8.521071825617302e-08,1.06944201439722e-10,-8.52107191294074e-08,1.069442014397172e-10,-8.52107186931275e-08,1.069442014397119e-10,-8.521071956486365e-08,1.069442014397152e-10,-8.521071847224638e-08,1.069442014397155e-10,-8.521071934827971e-08,1.069442014397174e-10,-8.521071890964064e-08,1.069442014397148e-10,-8.521071978723555e-08,1.069442014397241e-10,-8.521071836389663e-08,1.069442014397179e-10,-8.521071923966907e-08,1.069442014397215e-10,-8.521071879875284e-08,1.069442014397194e-10,-8.521071967855039e-08,1.069442014397208e-10,-8.521071857996254e-08,1.069442014397131e-10,-8.521071945916377e-08,1.069442014397159e-10,-8.521071901906374e-08,1.06944201439717e-10,-8.52107198963046e-08
1.120524670872504e-10,1.747718029558453e-08,1.120524670872548e-10,1.747717940726953e-08,1.120524670872457e-10,1.747717985197513e-08,1.120524670872358e-10,1.747717896220149e-08,1.120524670872421e-10,1.747718007160399e-08,1.120524670872426e-10,1.7477179186626e-08,1.120524670872462e-10,1.747717962824289e-08,1.120524670872414e-10,1.747717874381696e-08,1.120524670872587e-10,1.747718018258636e-08,1.120524670872472e-10,1.7477179297511e-08,1.12052467087254e-10,1.747717973746614e-08,1.1205246708725e-10,1.747717885580094e-08,1.120524670872526e-10,1.747717995885739e-08,1.120524670872381e-10,1.74771790765204e-08,1.120524670872432e-10,1.747717951691346e-08,1.120524670872453e-10,1.747717863255134e-08
1.184698275364415e-10,-6.433011812680708e-08,1.184698275364488e-10,-6.433011900060306e-08,1.184698275364359e-10,-6.433011856398261e-08,1.184698275364231e-10,-6.433011943634337e-08,1.184698275364314e-10,-6.433011834379749e-08,1.184698275364298e-10,-6.433011922016042e-08,1.184698275364366e-10,-6.43301187808469e-08,1.184698275364291e-10,-6.433011965798049e-08,1.184698275364542e-10,-6.433011823376341e-08,1.184698275364369e-10,-6.433011911086904e-08,1.184698275364476e-10,-6.433011867001652e-08,1.1846982753644e-10,-6.433011955039524e-08,1.184698275364464e-10,-6.433011845063747e-08,1.184698275364242e-10,-6.4330119330495e-08,1.18469827536431e-10,-6.433011888967637e-08,1.18469827536435e-10,-6.433011976792944e-08
1.30954193339077e-10,5.105580426529814e-09,1.309541933390921e-10,5.10557955366486e-09,1.309541933390731e-10,5.105579990530362e-09,1.309541933390511e-10,5.105579116100907e-09,1.309541933390617e-10,5.105580206970478e-09,1.309541933390639e-10,5.105579336756897e-09,1.309541933390743e-10,5.105579770549881e-09,1.309541933390598e-10,5.105578901108127e-09,1.309541933391027e-10,5.105580315176735e-09,1.309541933390733e-10,5.1055794455972e-09,1.30954193339091e-10,5.10557987815971e-09,1.309541933390821e-10,5.105579012013856e-09,1.309541933390893e-10,5.105580095211162e-09,1.309541933390553e-10,5.105579228501608e-09,1.30954193339063e-10,5.105579661117343e-09,1.30954193339069e-10,5.10557879242878e-09
1.54618024029026e-10,-6.043327491476395e-08,1.546180240290585e-10,-6.043327578747097e-08,1.546180240290382e-10,-6.043327535162375e-08,1.546180240290063e-10,-6.043327622278956e-08,1.546180240290117e-10,-6.04332751316103e-08,1.546180240290245e-10,-6.043327600718696e-08,1.546180240290407e-10,-6.043327556795286e-08,1.546180240290175e-10,-6.043327644410439e-08,1.546180240290879e-10,-6.043327502174066e-08,1.546180240290387e-10,-6.04332758977748e-08,1.546180240290637e-10,-6.043327545745023e-08,1.546180240290604e-10,-6.043327633696801e-08,1.546180240290597e-10,-6.04332752380946e-08,1.546180240290094e-10,-6.043327611695585e-08,1.546180240290187e-10,-6.043327567684104e-08,1.546180240290325e-10,-6.043327655369125e-08
1.974938699426657e-10,3.418699780858906e-09,1.974938699427288e-10,3.418698918184585e-09,1.974938699427163e-10,3.418699350062619e-09,1.974938699426771e-10,3.418698485723285e-09,1.974938699426662e-10,3.418699563898649e-09,1.974938699426999e-10,3.418698703990769e-09,1.97493869942725e-10,3.418699132518977e-09,1.97493869942703e-10,3.418698273187959e-09,1.97493869942814e-10,3.418699670999517e-09,1.974938699427389e-10,3.418698811612944e-09,1.974938699427555e-10,3.418699238910678e-09,1.974938699427964e-10,3.418698382930998e-09,1.97493869942747e-10,3.41869945338122e-09,1.97493869942682e-10,3.418698596823864e-09,1.974938699426894e-10,3.418699024514442e-09,1.974938699427338e-10,3.418698165868249e-09
2.832455617699452e-10,-5.975210562591905e-08,2.832455617700695e-10,-5.975210648138103e-08,2.832455617700725e-10,-5.975210605416866e-08,2.832455617700187e-10,-5.975210690800792e-08,2.832455617699752e-10,-5.975210583845985e-08,2.832455617700508e-10,-5.975210669673544e-08,2.832455617700936e-10,-5.975210626616952e-08,2.832455617700739e-10,-5.97521071250214e-08,2.832455617702661e-10,-5.975210573078538e-08,2.832455617701392e-10,-5.975210658955992e-08,2.832455617701392e-10,-5.975210615776841e-08,2.832455617702683e-10,-5.975210701995241e-08,2.832455617701214e-10,-5.975210594269156e-08,2.83245561770027e-10,-5.975210680432967e-08,2.832455617700309e-10,-5.97521063729536e-08,2.832455617701365e-10,-5.975210723247679e-08
4.531455356030125e-10,2.627978023972684e-09,4.531455356032692e-10,2.627977195123299e-09,4.531455356033497e-10,2.627977610062135e-09,4.531455356033502e-10,2.627976779581863e-09,4.531455356032793e-10,2.627977815422277e-09,4.531455356033264e-10,2.627976989412825e-09,4.53145535603447e-10,2.627977400977145e-09,4.531455356035387e-10,2.627976575512759e-09,4.531455356037905e-10,2.627977918287356e-09,4.531455356037998e-10,2.627977092753089e-09,4.531455356035249e-10,2.627977503123739e-09,4.531455356041284e-10,2.627976680983205e-09,4.531455356034176e-10,2.627977709125031e-09,4.531455356035115e-10,2.627976886418118e-09,4.531455356033464e-10,2.627977297241708e-09,4.531455356038901e-10,2.627976472416959e-09
7.896215817877291e-10,-6.299518532788455e-08,7.896215817882303e-10,-6.299518608836068e-08,7.896215817883928e-10,-6.299518570864194e-08,7.896215817885864e-10,-6.299518646748311e-08,7.896215817886081e-10,-6.299518551666969e-08,7.896215817883535e-10,-6.299518627998005e-08,7.896215817887702e-10,-6.299518589688318e-08,7.896215817891216e-10,-6.299518666074698e-08,7.896215817894405e-10,-6.299518542088837e-08,7.896215817899794e-10,-6.299518618468777e-08,7.896215817889094e-10,-6.299518580037848e-08,7.896215817906093e-10,-6.299518656757813e-08,7.896215817885233e-10,-6.299518560903479e-08,7.896215817892402e-10,-6.299518637565444e-08,7.896215817885748e-10,-6.299518599182081e-08,7.896215817903173e-10,-6.299518675634137e-08
1.462573674157162e-09,-9.953812935417022e-08,1.462573674158152e-09,-9.953812888950288e-08,1.462573674158479e-09,-9.953812912171368e-08,1.462573674159059e-09,-9.953812865847608e-08,1.462573674159266e-09,-9.953812924023635e-08,1.462573674158408e-09,-9.953812877183798e-08,1.462573674159417e-09,-9.953812900776316e-08,1.462573674160287e-09,-9.953812853964453e-08,1.46257367416074e-09,-9.953812929982426e-08,1.462573674162339e-09,-9.953812883211399e-08,1.462573674159678e-09,-9.953812906747277e-08,1.462573674163571e-09,-9.953812859748847e-08,1.462573674158735e-09,-9.953812918453005e-08,1.462573674160697e-09,-9.9538128714191e-08,1.462573674159032e-09,-9.953812894955352e-08,1.462573674163172e-09,-9.953812848236338e-08
1.769212729625041e-09,-4.647859340597302e-07,1.76921272918189e-09,-4.647859296934122e-07,1.769212729404382e-09,-4.647859318786243e-07,1.769212728960782e-09,-4.647859275099324e-07,1.769212729516332e-09,-4.64785932970352e-07,1.769212729071083e-09,-4.647859286033113e-07,1.769212729294371e-09,-4.647859307865412e-07,1.76921272885105e-09,-4.647859264233315e-07,1.769212729573494e-09,-4.647859335184366e-07,1.769212729130985e-09,-4.647859291565717e-07,1.769212729350179e-09,-4.647859313315621e-07,1.769212728910254e-09,-4.647859269774917e-07,1.769212729460222e-09,-4.64785932420646e-07,1.769212729018152e-09,-4.647859280623394e-07,1.769212729238365e-09,-4.647859302395713e-07,1.769212728798732e-09,-4.647859258833372e-07
2.042261888225047e-09,-1.194085112949014e-06,2.042261889021913e-09,-1.194085106123811e-06,2.042261888624063e-09,-1.194085109538519e-06,2.042261889420648e-09,-1.194085102713593e-06,2.042261888425589e-09,-1.194085111249919e-06,2.042261889221132e-09,-1.19408510441605e-06,2.042261888823772e-09,-1.1940851078362e-06,2.042261889620554e-09,-1.194085101007274e-06,2.042261888327102e-09,-1.194085112108695e-06,2.042261889124416e-09,-1.194085105282093e-06,2.042261888724436e-09,-1.194085108692006e-06,2.042261889523372e-09,-1.194085101869175e-06,2.042261888524724e-09,-1.19408511039733e-06,2.042261889322294e-09,-1.194085103569127e-06,2.042261888923015e-09,-1.194085106981639e-06,2.042261889722135e-09,-1.194085100162209e-06
2.298950594616286e-09,-2.876065733806331e-06,2.298950595722912e-09,-2.876065722806982e-06,2.298950595170081e-09,-2.876065728311057e-06,2.298950596276471e-09,-2.876065717308176e-06,2.298950594894035e-09,-2.876065731064205e-06,2.298950595999575e-09,-2.87606572005868e-06,2.29895059544714e-09,-2.876065725562888e-06,2.2989505965537e-09,-2.876065714566407e-06,2.298950594756634e-09,-2.876065732446278e-06,2.29895059586363e-09,-2.876065721453282e-06,2.298950595309039e-09,-2.876065726938199e-06,2.298950596417369e-09,-2.876065715959797e-06,2.298950595031971e-09,-2.876065729683363e-06,2.298950596139169e-09,-2.876065718695013e-06,2.298950595585177e-09,-2.876065724185336e-06,2.298950596693649e-09,-2.876065713205616e-06
2.573166044219205e-09,-5.732005206745947e-06,2.573166045873949e-09,-5.732005196848958e-06,2.573166045046888e-09,-5.732005201800948e-06,2.573166046701481e-09,-5.732005191903526e-06,2.573166044633594e-09,-5.732005204282076e-06,2.573166046287643e-09,-5.732005194373511e-06,2.573166045460829e-09,-5.732005199331882e-06,2.573166047115537e-09,-5.732005189431144e-06,2.573166044427344e-09,-5.732005205527437e-06,2.573166046082335e-09,-5.732005195630319e-06,2.573166045254135e-09,-5.732005200572265e-06,2.573166046909976e-09,-5.732005190682646e-06,2.573166044840181e-09,-5.732005203044238e-06,2.57316604649529e-09,-5.732005193146024e-06,2.573166045667495e-09,-5.732005198092632e-06,2.57316604732342e-09,-5.732005188206636e-06
2.809186976836648e-09,-9.349516038707945e-06,2.80918697857376e-09,-9.349516024178362e-06,2.809186977705483e-09,-9.349516031449222e-06,2.80918697944246e-09,-9.349516016915261e-06,2.809186977271555e-09,-9.349516035087133e-06,2.809186979008044e-09,-9.349516020547606e-06,2.809186978139988e-09,-9.349516027819889e-06,2.809186979877068e-09,-9.34951601329316e-06,2.809186977054947e-09,-9.349516036913646e-06,2.80918697879228e-09,-9.349516022391931e-06,2.809186977922985e-09,-9.349516029637362e-06,2.809186979661076e-09,-9.349516015134711e-06,2.809186977488466e-09,-9.349516033263475e-06,2.809186979225901e-09,-9.349516018746977e-06,2.809186978356971e-09,-9.349516026000284e-06,2.809186980095138e-09,-9.349516011496774e-06
2.962155390506625e-09,-1.696829439221938e-05,2.962155394058285e-09,-1.696829451484228e-05,2.962155392282079e-09,-1.69682944534872e-05,2.962155395833938e-09,-1.696829457613389e-05,2.962155391393658e-09,-1.696829442277626e-05,2.962155394946175e-09,-1.696829454549443e-05,2.962155393169647e-09,-1.696829448410624e-05,2.962155396721346e-09,-1.696829460673118e-05,2.962155390948945e-09,-1.696829440736311e-05,2.962155394500296e-09,-1.69682945299476e-05,2.962155392725519e-09,-1.696829446875974e-05,2.96215539627579e-09,-1.69682945912183e-05,2.962155391837949e-09,-1.696829443814394e-05,2.962155395389118e-09,-1.696829456070665e-05,2.962155393613828e-09,-1.69682944994595e-05,2.962155397163992e-09,-1.696829462190866e-05
3.02627483837421e-09,-2.738249273427654e-05,3.026274841781951e-09,-2.738249293179624e-05,3.026274840077757e-09,-2.738249283296723e-05,3.026274843485674e-09,-2.738249303052205e-05,3.026274839225386e-09,-2.738249278349407e-05,3.026274842633867e-09,-2.738249298117471e-05,3.026274840929397e-09,-2.73824928822848e-05,3.026274844337175e-09,-2.738249307981715e-05,3.026274838798761e-09,-2.73824927586644e-05,3.026274842206239e-09,-2.738249295613167e-05,3.02627484050328e-09,-2.738249285756039e-05,3.026274843909816e-09,-2.738249305483203e-05,3.026274839651636e-09,-2.73824928082399e-05,3.026274843058955e-09,-2.738249300567976e-05,3.026274841355552e-09,-2.738249290701394e-05,3.026274844761999e-09,-2.738249310426468e-05
3.053279707582688e-09,-3.327743817320913e-05,3.053279710929045e-09,-3.327743836937558e-05,3.053279709255565e-09,-3.327743827122311e-05,3.053279712602087e-09,-3.327743846742799e-05,3.053279708418567e-09,-3.327743822209275e-05,3.053279711765616e-09,-3.327743841841299e-05,3.053279710091878e-09,-3.327743832020706e-05,3.05327971343827e-09,-3.327743851637944e-05,3.053279707999659e-09,-3.327743819743427e-05,3.05327971134577e-09,-3.327743839354239e-05,3.053279709673444e-09,-3.327743829565438e-05,3.053279713018673e-09,-3.327743849156096e-05,3.053279708837125e-09,-3.327743824667374e-05,3.053279712183089e-09,-3.327743844274885e-05,3.053279710510347e-09,-3.327743834476619e-05,3.053279713855494e-09,-3.327743854065767e-05
