P_inst (k_TG=3) X,P_inst (k_TG=3) Y
5.083669399539786e-08,-1.118875604792398e-06
5.108479415412949e-08,-1.118222025603916e-06
5.158099447159276e-08,-1.118390866501038e-06
5.25733951065193e-08,-1.118060457635431e-06
5.287672071820439e-08,-1.116052299786223e-06
5.302838352404693e-08,-1.10522086721978e-06
5.316428084402097e-08,-1.077685126661903e-06
5.334797426972227e-08,-9.794789761819995e-07
5.348050201243118e-08,-8.835674749670916e-07
5.362633559722297e-08,-8.739000061344555e-07
5.368872063375725e-08,-1.555162229854292e-06
5.371533912775068e-08,-1.999981789078435e-06
5.372640468829961e-08,-2.086805429523968e-06
5.374853580939747e-08,-2.23679551030459e-06
5.376897817499009e-08,-2.423649829721818e-06
5.37820654387279e-08,-3.085020741448994e-06
5.378728728605441e-08,-4.147844116968238e-06
5.379182293512369e-08,-5.053690332834678e-06
5.379753166086495e-08,-6.503449866625078e-06
5.380220430700254e-08,-7.197321409582593e-06
5.380700886893486e-08,-7.891995560165336e-06
5.381254905673457e-08,-7.863177774265499e-06
5.381772050140526e-08,-7.351671863369253e-06
5.38220621035433e-08,-5.07596839271895e-06
5.382523303389958e-08,-4.482135143883975e-06
5.382679979505949e-08,-3.827113347085931e-06
5.382993331737931e-08,-4.057124503533257e-06
5.383317469856174e-08,-3.51299975116041e-06
5.383841924159034e-08,-3.769148244334558e-06
5.384625913971717e-08,-2.954632532147471e-06
5.385972953682683e-08,-2.13148812448957e-06
5.387090577631861e-08,-1.004451237571854e-06
5.38764938960645e-08,-1.346650281108736e-06
5.388767013555627e-08,-8.489013929924697e-07
5.389888630765654e-08,-1.27540170218291e-06
5.392006884735981e-08,-8.295364681894033e-07
5.395605288302704e-08,-1.27187155828377e-06
5.399707625167944e-08,-8.404040882574031e-07
5.404617225668493e-08,-1.286761767853854e-06
5.411282553085438e-08,-8.599915170960759e-07
5.423537583053394e-08,-1.316535548770544e-06
5.427762605943409e-08,-8.79976965393184e-07
5.43621265172344e-08,-1.321496243523308e-06
5.446563049070931e-08,-8.827960737886202e-07
5.461660657695505e-08,-1.322222661087415e-06
5.483410700379528e-08,-8.82794777061578e-07
5.5e-08,-1.322177653277689e-06
5.502341966223486e-08,2.269514779924662e-06
5.506859616303116e-08,2.559436700569046e-06
5.511069721802142e-08,2.325130400609083e-06
5.518041110912434e-08,7.604966196434006e-07
5.519783958190007e-08,-1.382144340353772e-06
5.522398229106367e-08,-7.467718436981438e-06
5.523705364564548e-08,-1.032292307570606e-05
5.525012500022727e-08,-1.23049412131156e-05
5.525262500022727e-08,1.021401123773251e-05
5.525509093924263e-08,-2.484780542841509e-05
5.525643633945789e-08,-4.203248675860405e-05
5.525749400480083e-08,-6.898381870489274e-05
5.525855349649213e-08,-8.255650970739187e-05
5.52593392483597e-08,-0.0001058086787715939
5.526012500022727e-08,-0.0001177437916754568
5.526039291272553e-08,-0.000107805901292197
5.526079531732744e-08,-0.0001054449050983213
5.526116756350689e-08,-0.0001034499495113381
5.526187020424644e-08,-0.0001021807167605509
5.526279885991284e-08,-0.0001019414589255363
5.526373558171676e-08,-0.0001018152837501996
5.526478182046268e-08,-0.0001016809523463101
5.526580153672191e-08,-0.0001022695988173322
5.526702670228002e-08,-0.0001035683121213414
5.52681467740441e-08,-9.971080455099282e-05
5.526904357447754e-08,-9.880316088178932e-05
5.526980820517851e-08,-9.9167790681221e-05
5.527060124823371e-08,-9.642094346350276e-05
5.527128540969329e-08,-9.25839950786467e-05
5.527213213219681e-08,-8.240008657044832e-05
5.527329296351824e-08,-6.882756173682787e-05
5.52742997391193e-08,-5.806397133201433e-05
5.527540733563827e-08,-5.056203938134993e-05
5.527661736817334e-08,-4.350148575777281e-05
5.527809891997025e-08,-3.906539725217466e-05
5.528001489901691e-08,-3.359788721012101e-05
5.528243913639018e-08,-3.133761858069288e-05
5.528487083236522e-08,-2.809159785608395e-05
5.528688555315121e-08,-2.508733264669771e-05
5.528921827852807e-08,-1.707212975276056e-05
5.529200052520906e-08,-1.079751323209131e-05
5.5294281367777e-08,-7.670773534907046e-06
5.52959784594863e-08,-1.91975902857407e-06
5.529720833965188e-08,-5.515334244628574e-07
5.529852326824778e-08,4.040977524295793e-06
5.530024704087152e-08,6.118814277518026e-06
5.530249283185032e-08,1.067964764058889e-05
5.530503920286997e-08,1.035230954517507e-05
5.530765330842917e-08,1.055432836538875e-05
5.531028880351793e-08,3.012814120682614e-06
5.531293003297927e-08,-5.633002372253423e-06
5.531499336967726e-08,-1.395131491717806e-05
5.531677830736699e-08,-2.612262346299294e-05
5.531785628873598e-08,-4.034011285252347e-05
5.531910255392e-08,-5.304575807516221e-05
5.532029776613002e-08,-5.523389780494195e-05
5.532173974289421e-08,-4.610032058947429e-05
5.532300440444561e-08,-3.204436133662115e-05
5.532453737193388e-08,-1.631395543687557e-05
5.532611027277239e-08,-4.100993503517776e-06
5.532757289468611e-08,1.821387937659215e-06
5.532922456588788e-08,1.284727212326309e-06
5.533159958912725e-08,-9.83108211160524e-06
5.533358454923139e-08,-1.610892261844229e-05
5.533570351709978e-08,-1.182676198355823e-05
5.53381955955174e-08,1.238937732036329e-05
5.534066727769e-08,3.351518310521002e-05
5.534209422854825e-08,3.786695576797016e-05
5.534349760589023e-08,4.500709718258721e-05
5.534458334940589e-08,5.463613043068955e-05
5.534583939599202e-08,6.349053732734266e-05
5.534680804074424e-08,7.290538030467871e-05
5.53481999405807e-08,8.17843351111204e-05
5.534946349294494e-08,8.990406253039957e-05
5.535080101922735e-08,9.326637311458105e-05
5.535225769190608e-08,9.663333829251131e-05
5.535368150416629e-08,9.556317024699546e-05
5.535505826693568e-08,9.527513791003548e-05
5.535661587640301e-08,9.164466207505844e-05
5.535801373239428e-08,8.964659162173998e-05
5.535954485264275e-08,8.501268425325356e-05
5.536107762470693e-08,8.194019973135482e-05
5.536275322625815e-08,7.654370373414901e-05
5.536453851354144e-08,7.244621037333298e-05
5.536655871304317e-08,6.60474551670604e-05
5.536882929017049e-08,6.060806927649803e-05
5.537136234300828e-08,5.314565651197847e-05
5.537424261576847e-08,4.6624814183518e-05
5.537750479290713e-08,3.836359549054122e-05
5.538091200104573e-08,3.190762360252389e-05
5.538439974027915e-08,2.472081487013292e-05
5.538824795314539e-08,1.89143152533182e-05
5.539178276686817e-08,1.297250826482668e-05
5.539559326959692e-08,8.324154410349841e-06
5.539921689833645e-08,3.206468938283889e-06
5.540277636577285e-08,-3.648736416443093e-07
5.540629668315845e-08,-4.606880549943343e-06
5.54096471496278e-08,-7.350464699578783e-06
5.541292503630383e-08,-1.063627713765227e-05
5.541605494816437e-08,-1.263366209099449e-05
5.541907531016723e-08,-1.512995304830325e-05
5.542198273025291e-08,-1.660875209872645e-05
5.542479476760717e-08,-1.853538678631616e-05
5.542752643626405e-08,-1.968569961003969e-05
5.543020731327307e-08,-2.119777483481567e-05
5.543286105798211e-08,-2.216679717211283e-05
5.543553445632476e-08,-2.337997863314481e-05
5.543826839515984e-08,-2.427768464688287e-05
5.544113910521183e-08,-2.528901063252817e-05
5.544422407629853e-08,-2.619731220106639e-05
5.544766810168066e-08,-2.710073852936797e-05
5.545163791302011e-08,-2.808346388417553e-05
5.545647487223751e-08,-2.896766272405864e-05
5.546245628276702e-08,-3.00250655558506e-05
5.546952010180058e-08,-3.07497565601332e-05
5.547760491544078e-08,-3.153164211600207e-05
5.548732179090337e-08,-3.179839847946133e-05
5.549366089545168e-08,-3.205734655141511e-05
5.549999999999999e-08,-3.186179802343497e-05
5.550611981112818e-08,-3.296987657416483e-05
5.551344900636265e-08,-3.260703348598073e-05
5.552090468244798e-08,-3.239558423286911e-05
5.553581603461864e-08,-3.157937750210065e-05
5.556482154684343e-08,-2.978369682647473e-05
5.559755604535136e-08,-2.741277044038288e-05
5.563582906278907e-08,-2.479916243737309e-05
5.568234208454197e-08,-2.17501613892869e-05
5.574569800256992e-08,-1.821361093692622e-05
5.585924554248257e-08,-1.305586762643019e-05
5.603330267393337e-08,-7.879397036735761e-06
5.633574548140365e-08,-3.322501776488002e-06
5.642065836575339e-08,-2.819416048981658e-06
5.659048413445287e-08,-2.014178975264537e-06
5.693013567185183e-08,-1.387811032735866e-06
5.757152844874108e-08,-1.071501450419448e-06
5.843585612002278e-08,-1.136159223897675e-06
5.92179280600114e-08,-1.078447513186416e-06
6.000000000000001e-08,-1.131779376271144e-06
6.003125000000001e-08,-1.225293639187567e-06
6.008303952919141e-08,-1.230981914440153e-06
6.018306719497561e-08,-1.407287335423773e-06
6.023035280113968e-08,-2.924341539659732e-06
6.024686793753478e-08,-3.68141746122559e-06
6.026807556077032e-08,-4.606406176203794e-06
6.027182683278891e-08,-4.780855942464582e-06
6.027932937682611e-08,-5.39733240606678e-06
6.028682644236528e-08,-6.536304688572591e-06
6.029226656308729e-08,-7.935184037158002e-06
6.029788652885776e-08,-1.777679829831101e-05
6.030035882817902e-08,-2.417599625714947e-05
6.03030347258323e-08,-3.250967756564604e-05
6.030537344098665e-08,-3.963644375367475e-05
6.030645885264247e-08,-4.829044388061441e-05
6.03072032447632e-08,-4.890385606819127e-05
6.030813439619231e-08,-5.405054623351023e-05
6.030894237194251e-08,-5.069824557427356e-05
6.031016853734284e-08,-5.082367800864516e-05
6.031118988605916e-08,-4.186559750650865e-05
6.03121020604587e-08,-3.833385246143665e-05
6.031284034274171e-08,-2.804520282481967e-05
6.031367374390695e-08,-2.295293144869677e-05
6.031474434187144e-08,-1.290638904929072e-05
6.031562212442311e-08,-1.235382526582825e-05
6.031649138786485e-08,-7.055558427137821e-06
6.031753085210162e-08,-7.997192615774587e-06
6.03193454038853e-08,-3.148292538952745e-06
6.032186648691543e-08,-4.782487317445502e-06
6.032498605815215e-08,-1.354905582475757e-06
6.032911635482801e-08,-3.983003813679796e-06
6.033533356062993e-08,-1.089076513481884e-06
6.034409579921901e-08,-4.07426617578454e-06
6.035611565047479e-08,-1.477092513326602e-06
6.037533173701486e-08,-4.880900808994059e-06
6.0413763910095e-08,-3.512290366977426e-06
6.04568819550475e-08,-8.261346364070322e-06
6.047844097752375e-08,-6.02056955828503e-06
6.050000000000001e-08,-9.079548927484831e-06
6.050957274069971e-08,-7.163613588559647e-06
6.052283613699102e-08,-6.996515019350297e-06
6.053536336728338e-08,-6.83855739991574e-06
6.056041782786812e-08,-6.416632824704764e-06
6.058802412220566e-08,-5.977171293331045e-06
6.062508161173392e-08,-5.409651735230833e-06
6.067153425691872e-08,-4.800683799560697e-06
6.074638946360174e-08,-3.960356646900476e-06
6.086644987868712e-08,-3.004283543667574e-06
6.098733995356025e-08,-2.365874751915548e-06
6.110293128420438e-08,-1.968026147584913e-06
6.12491587282641e-08,-1.625203663294645e-06
6.154161361638354e-08,-1.289447307362399e-06
6.212652339262242e-08,-1.102591550918186e-06
6.314353092217175e-08,-1.105753016888691e-06
6.407176546108588e-08,-1.099923342379706e-06
6.500000000000001e-08,-1.105749780512295e-06
6.503125000000002e-08,-2.132946082767774e-06
6.508600521879215e-08,-2.063590602561422e-06
6.519551565637643e-08,-4.962407451783871e-06
6.522212622278737e-08,-1.097415915147305e-05
6.523720325429426e-08,-1.496773635666748e-05
6.525104964334549e-08,-1.841531783573368e-05
6.526533863669017e-08,-2.173950473099048e-05
6.527715568911218e-08,-2.539775229673939e-05
6.528205417408508e-08,-2.768555493624844e-05
6.528616094448571e-08,-2.987446125246875e-05
6.529150064860734e-08,-3.265017951075807e-05
6.529573887518327e-08,-3.505071934359233e-05
6.529837711964279e-08,-3.804352663406594e-05
6.53015972250535e-08,-4.240110451870484e-05
6.530454013023971e-08,-4.604680752205606e-05
6.530884023477557e-08,-5.17583892988691e-05
6.531240680792929e-08,-6.026636020901049e-05
6.531434745357099e-08,-6.650665579879253e-05
6.531676132195039e-08,-7.168145864380708e-05
6.531855509008388e-08,-7.424710018075008e-05
6.532104128019099e-08,-7.510738919791397e-05
6.532308497876981e-08,-7.849195701075763e-05
6.53249803293441e-08,-7.032918897421232e-05
6.532662969502505e-08,-6.787090228061597e-05
6.532839736129691e-08,-5.917044844968314e-05
6.533022758058844e-08,-6.029005770893224e-05
6.533229030000871e-08,-5.949065929173005e-05
6.533437419003006e-08,-6.914519882983427e-05
6.533653053678396e-08,-7.514684386962076e-05
6.533833461293102e-08,-8.567710994432671e-05
6.533978425057523e-08,-0.0001018279105781639
6.534130133427355e-08,-0.0001144351865890725
6.534260641149847e-08,-0.0001218190582075618
6.534419671770634e-08,-0.0001194024084912698
6.53464972514424e-08,-0.0001103566016253086
6.534826005289962e-08,-0.0001023192930151075
6.535055167300915e-08,-9.685410728531101e-05
6.535327743495382e-08,-9.111334003466292e-05
6.535653375500578e-08,-9.201548961126275e-05
6.536002361459087e-08,-0.000101405828487805
6.536294184217856e-08,-0.000109317584012058
6.53654760810939e-08,-0.0001138216327975468
6.536891030947096e-08,-0.0001256520846802132
6.537004871289744e-08,-0.0001813030738244026
6.537139203282264e-08,-0.0002564607580029925
6.537307333667651e-08,-0.0003946335411480224
6.537404356297567e-08,-0.000440124807250978
6.537498471846491e-08,-0.000495036287286344
6.537632149144266e-08,-0.0005148421405419365
6.537738671748036e-08,-0.0005393413315677424
6.537856410432872e-08,-0.0005296095942924061
6.537950412263177e-08,-0.0005413174499334438
6.53803999951769e-08,-0.0005260146036711407
6.538114979267584e-08,-0.0005354544829961606
6.53818508346876e-08,-0.0005202421944314066
6.538252130066428e-08,-0.0005291110920792868
6.538323485803e-08,-0.0005138861904102991
6.538399208988942e-08,-0.0005218514809091541
6.538457450399604e-08,-0.0005074420062693269
6.538507880379439e-08,-0.0005161564762879133
6.538551558193813e-08,-0.0005030111000798478
6.538593283018049e-08,-0.0005113591764277594
6.538640902362542e-08,-0.0004987457871188147
6.538682172207744e-08,-0.0005063786443367533
6.538717254238831e-08,-0.0004948805538771856
6.538752646208387e-08,-0.0005024796292081912
6.538794828151013e-08,-0.0004906073799099476
6.538827425703608e-08,-0.0004983951283837369
6.5388603407038e-08,-0.0004867948179873894
6.538897977022197e-08,-0.0004944547131846523
6.53893362216809e-08,-0.0004824801661227495
6.538966941492235e-08,-0.0004903277658466932
6.539004158062291e-08,-0.0004783880310467088
6.539038083629904e-08,-0.0004857970388730684
6.539067012662546e-08,-0.0004745881133361982
6.539099252544626e-08,-0.0004820223724419814
6.539133422778847e-08,-0.0004700860994421929
6.539162495027892e-08,-0.0004781798651314779
6.539192305856774e-08,-0.0004659906449066221
6.539224920067423e-08,-0.0004740829729884425
6.539255666755717e-08,-0.0004615063846980284
6.539289311739079e-08,-0.0004699466384277379
6.539324163589379e-08,-0.0004562477143880075
6.539357808795126e-08,-0.000465478534303864
6.53939487314347e-08,-0.0004509298832798374
6.539432249697093e-08,-0.0004599688810904998
6.539467894448948e-08,-0.0004458242637527301
6.539508782760768e-08,-0.0004539228598461794
6.539549651669886e-08,-0.0004399726492435234
6.539588112830289e-08,-0.0004477759238032988
6.53962678986649e-08,-0.0004342496331253825
6.53966883309139e-08,-0.0004416326165026209
6.539711729292269e-08,-0.0004279594369612121
6.5397568829808e-08,-0.000434950023243107
6.539804438313446e-08,-0.0004212183187617425
6.539853506189496e-08,-0.0004278474090685402
6.539905044555788e-08,-0.0004139819407604011
6.539955864596725e-08,-0.0004207809617516844
6.540011410052736e-08,-0.0004064990634109117
6.540073796800933e-08,-0.000413185145705113
6.540132593331828e-08,-0.0003984568429079313
6.54018969059358e-08,-0.0004062929651339722
6.540248917054149e-08,-0.0003913026840128812
6.540313073204796e-08,-0.0003994861120154541
6.540378672075964e-08,-0.000384129211383635
6.540447215434367e-08,-0.000392683200281648
6.540507889531041e-08,-0.0003777718828418925
6.540565265227729e-08,-0.0003871904835010644
6.540621608078847e-08,-0.0003728132681088249
6.540682874682049e-08,-0.0003821134938830953
6.54074436330204e-08,-0.0003680243046746045
6.540807811820462e-08,-0.0003771703708694194
6.540872550828045e-08,-0.0003635065244725265
6.540935093277485e-08,-0.0003725923407023476
6.541000897909112e-08,-0.0003593677923486014
6.541070178337502e-08,-0.0003681963408959904
6.541140782043751e-08,-0.0003551862370850483
6.54121410538883e-08,-0.0003639203109660326
6.541287839307911e-08,-0.0003511155302079244
6.541365594972302e-08,-0.0003597367155874881
6.541446205125976e-08,-0.0003470328513232113
6.541530545597631e-08,-0.0003554524114401936
6.541619765283658e-08,-0.0003428155931585039
6.541714545084939e-08,-0.0003508918243418607
6.541816251754184e-08,-0.0003382043807853383
6.541926343453372e-08,-0.0003458132391795189
6.54204553622847e-08,-0.0003328806321977278
6.542175866715195e-08,-0.0003399022640175856
6.542321897886486e-08,-0.0003263747688126407
6.542485044582701e-08,-0.0003324538352680418
6.542669586821736e-08,-0.0003178472489962121
6.542874173853569e-08,-0.0003226009477657126
6.543085724681546e-08,-0.0003069514786148368
6.543305327308456e-08,-0.0003109028525228808
6.543529056055359e-08,-0.0002945037299098841
6.543754331764453e-08,-0.0002979561318118859
6.543981050524451e-08,-0.000281160946333731
6.544207899819085e-08,-0.0002844198301442871
6.544435939763555e-08,-0.0002674642068493901
6.544665521847933e-08,-0.0002707163219351981
6.544899155274587e-08,-0.0002536649061544412
6.545138845448721e-08,-0.0002568928384690836
6.545389111383488e-08,-0.0002396069279851406
6.545654525427718e-08,-0.0002425639201540381
6.545942914162818e-08,-0.0002246735703449263
6.546263815077221e-08,-0.0002268323850551239
6.546632055560804e-08,-0.0002076388484741418
6.54706387453409e-08,-0.0002081222298686573
6.547550508550255e-08,-0.0001873313879926133
6.548110861003605e-08,-0.0001864101863814768
6.548736968546354e-08,-0.000164239054666227
6.549462041530256e-08,-0.0001619089982681441
6.550000000000001e-08,-0.0001426547352081021
6.55057376992935e-08,-0.00013636148546016
6.551273954393105e-08,-0.0001255403223792276
6.551970961982338e-08,-0.0001161485331967114
6.553364977160805e-08,-9.923040802775497e-05
6.555931886761267e-08,-7.45603608856816e-05
6.558817683772868e-08,-5.364816262118546e-05
6.562014526797126e-08,-3.667054673494236e-05
6.565576988420979e-08,-2.291095003484715e-05
6.569906088377031e-08,-1.266471644494624e-05
