P_inst (Vbp=1.1) X,P_inst (Vbp=1.1) Y,P_inst (Vbp=1.2) X,P_inst (Vbp=1.2) Y,P_inst (Vbp=1.3) X,P_inst (Vbp=1.3) Y,P_inst (Vbp=1.5) X,P_inst (Vbp=1.5) Y
4.880551472382038e-06,9.355434308026253e-05,4.950369701186649e-06,0.000397790277378367,5.026040297946672e-06,9.818688584066169e-05,5.230351380117241e-06,0.0004049043885666423
4.880570329017006e-06,9.252981817379558e-05,4.950372525882196e-06,0.0004116951712132779,5.026072885855944e-06,9.26035201719001e-05,5.230355613429564e-06,0.000398195495366572
4.880593876985911e-06,9.205256713969901e-05,4.950375179557199e-06,0.0004218610194688485,5.026122731466395e-06,7.900623788761713e-05,5.23035896744368e-06,0.0003921452584601944
4.880629327866817e-06,9.16689826385699e-05,4.950378326290898e-06,0.0004302249656231032,5.026166120413565e-06,5.977491408214948e-05,5.230362377747419e-06,0.0003865937873765557
4.880690504297425e-06,9.106895297937466e-05,4.950383283580119e-06,0.0004371818921182926,5.026209761014419e-06,4.161391037647627e-05,5.230365127080943e-06,0.0003921880559774397
4.880811212113111e-06,8.989679755971016e-05,4.950389857795373e-06,0.0004383211501632939,5.026258536382695e-06,2.784526470453951e-05,5.230367971389156e-06,0.0004085782749272638
4.881052627744483e-06,8.755578314230896e-05,4.950396992095507e-06,0.0004342272018141854,5.026301815455259e-06,2.012710486774569e-05,5.230370351040606e-06,0.0004231633355848335
4.881381965027557e-06,8.436963647549754e-05,4.950405559995988e-06,0.000426570083466149,5.026388373600386e-06,1.238349662632734e-05,5.230373159238678e-06,0.0004375234352152161
4.881825594878512e-06,8.007684635511747e-05,4.950416062731876e-06,0.000416475760796946,5.0264746748719e-06,9.155979319584341e-06,5.230376041280335e-06,0.0004486237100900569
4.882467445814929e-06,7.388285221558854e-05,4.950431254496262e-06,0.0004051635963710672,5.026647277414926e-06,6.332501961820138e-06,5.230380038944283e-06,0.0004583935732379045
4.883678411576022e-06,6.272616006951408e-05,4.950453689419696e-06,0.0004212302689536366,5.026847460840327e-06,4.733313224087525e-06,5.230385929900643e-06,0.0004641823063518713
4.884023194922401e-06,6.050880069582251e-05,4.950467504336423e-06,0.0004600864778772883,5.027118157735598e-06,3.628288109444511e-06,5.230393167021752e-06,0.0004628239661751018
4.884195586595591e-06,5.996556931849439e-05,4.950483587904553e-06,0.0004913683902378559,5.027436376903485e-06,3.073430655082181e-06,5.230401368032761e-06,0.0004565747153113831
4.88454036994197e-06,6.054503710706614e-05,4.950491793952277e-06,0.0004877314673486471,5.027963122399799e-06,2.85680960152015e-06,5.230411417251394e-06,0.0004469877757800256
4.884831405873031e-06,6.201653775889945e-05,4.9505e-06,0.0004761167310333509,5.028080369894013e-06,2.844622251577552e-06,5.230424706275804e-06,0.0004357244496127123
4.88508698183788e-06,6.466729937337689e-05,4.95050538356809e-06,0.0004668332044073278,5.028314864882441e-06,2.829451054300532e-06,5.230445094636319e-06,0.0004394903620251087
4.885205092838069e-06,8.394659345271693e-05,4.950512679652921e-06,0.0004603098465226968,5.028637697634627e-06,2.819345650544857e-06,5.230459965036776e-06,0.0004745398766145393
4.885254750977075e-06,0.000103533648292739,4.95051724247004e-06,0.0004623184986004099,5.029283363138999e-06,2.812337519062511e-06,5.230472847792963e-06,0.000511351579996081
4.885278862633312e-06,0.0001152343436397199,4.950522497695988e-06,0.000463717529190402,5.03e-06,2.809994418025619e-06,5.230486051147669e-06,0.000520221807075269
4.885327085945788e-06,0.0001357199992821471,4.9505261859642e-06,0.0004558582257898768,5.030041325266331e-06,2.810241118950886e-06,5.230493025573835e-06,0.0005119437352440678
4.88537003695071e-06,0.0001400828861412482,4.950529117130919e-06,0.0004425700975462962,5.030103690896105e-06,2.813235006733377e-06,5.2305e-06,0.0005002363224327521
4.88542061218973e-06,0.0001309914855861503,4.95053254094877e-06,0.0004256184329600814,5.030199633869961e-06,4.339533258104069e-06,5.230504284575522e-06,0.0004932190602936352
4.88546579991832e-06,0.0001232315190243397,4.950535397431904e-06,0.0004122788345949798,5.030236010356443e-06,9.047236410278479e-06,5.230511239250968e-06,0.0004886977926920083
4.885479723012948e-06,0.0001221476031997252,4.950537372551807e-06,0.0004027727950788122,5.030254186921541e-06,1.236224856631867e-05,5.230515609732534e-06,0.000490766361395988
4.885489745142575e-06,0.0001216596377180425,4.950539155536438e-06,0.0003943788750391653,5.030276764958044e-06,1.482534534477898e-05,5.230520379010942e-06,0.0004891033522260594
4.885502486095295e-06,0.0001207744460239475,4.950541080641109e-06,0.0003862300775643909,5.030294576754139e-06,1.868113489990112e-05,5.230524364027937e-06,0.0004770255694714455
4.885512862571493e-06,0.0001194593674967988,4.950542964533725e-06,0.0003795977874800098,5.030301137656663e-06,3.047926131991145e-05,5.230527575257755e-06,0.000461673740574437
4.885523963531648e-06,0.000117356570316001,4.950544721451907e-06,0.0003738294230341205,5.030303637656663e-06,3.847270989415915e-05,5.230530904555442e-06,0.0004463428147021575
4.885536251426227e-06,0.0001142985222163733,4.950546634288216e-06,0.0003676889654947173,5.03030554299651e-06,4.616964397692826e-05,5.230534597328253e-06,0.000428634601489628
4.885548001038784e-06,0.0001110357010284671,4.95054854318171e-06,0.0003616645597958985,5.030306956254023e-06,5.279861147678919e-05,5.230536683329722e-06,0.0004190144437359829
4.8855551633537e-06,0.0001091437280145101,4.950551380372095e-06,0.000352891356178372,5.030309046955343e-06,6.391321786225238e-05,5.230538910828519e-06,0.0004105052132184793
4.885562755596334e-06,0.0001075699537650663,4.950556843201923e-06,0.0003367206360189535,5.030311137656663e-06,7.629373520591305e-05,5.230541086457017e-06,0.0004032626405038329
4.885569176802899e-06,0.0001064960305701289,4.950565775737268e-06,0.0003144176155596682,5.030311463320315e-06,7.830174297106596e-05,5.230543762415832e-06,0.0003946599181184112
4.885577222536948e-06,0.0001052271860845842,4.950575026160604e-06,0.0002985931574054492,5.030312114647617e-06,8.23801770865885e-05,5.230545797353859e-06,0.0003882600847087727
4.885583747599216e-06,0.000104189514795993,4.950584648022469e-06,0.0002871082233486176,5.030312709582789e-06,8.615363219651633e-05,5.230548659635303e-06,0.0003794567043247418
4.885591644673541e-06,0.0001029137336487821,4.950595090913761e-06,0.0002773802123139854,5.030313899453133e-06,9.378560716125593e-05,5.230554384198191e-06,0.0003627429270086711
4.885607438822191e-06,0.0001002203595824234,4.950605098649227e-06,0.0002693309726344608,5.030316279193822e-06,0.0001090273217026555,5.230563542984912e-06,0.0003409115303650608
4.885628450843256e-06,9.630770350043652e-05,4.950618403795646e-06,0.0002597225993771508,5.030321038675198e-06,0.0001366065336575659,5.230573772323129e-06,0.0003248209296991124
4.885659991486647e-06,8.926414525856512e-05,4.950635264008379e-06,0.0002489379246261483,5.030330028332136e-06,0.0001623172717230115,5.230584039106572e-06,0.0003135915127912831
4.885693257004983e-06,7.742771055060988e-05,4.950658861891659e-06,0.0002359298216085008,5.030340577900931e-06,0.0002059986395757395,5.230594932381533e-06,0.0003040957143184039
4.885727237592738e-06,6.042657782526015e-05,4.950696588322457e-06,0.0002182723785926079,5.030344299046807e-06,0.0002912411643290805,5.230606151464843e-06,0.0002955473442180471
4.885765933281543e-06,4.274602460004254e-05,4.950735979615091e-06,0.0002017710761926673,5.030347355843374e-06,0.0003574763926868121,5.230622607456642e-06,0.0002843907963338087
4.885801541717813e-06,3.109261799551748e-05,4.950776385852064e-06,0.0001857648732866416,5.030350387154498e-06,0.0003920969761045794,5.230642695882422e-06,0.000272523308568647
4.885839438005458e-06,2.276981569733248e-05,4.950819914461135e-06,0.0001692462647753773,5.030353126962462e-06,0.0003954748750224073,5.230672609275634e-06,0.000257423430879155
4.885910526224361e-06,1.451320081097214e-05,4.950873515323857e-06,0.0001498954985928597,5.030356404358128e-06,0.0003869556675683431,5.23071841139458e-06,0.000237387716718882
4.885986606342699e-06,1.067436329442705e-05,4.950945942364982e-06,0.0001256122905024254,5.030359585903564e-06,0.0003805375271006731,5.23076088352668e-06,0.0002201905117137392
4.886112058655982e-06,7.763379878865357e-06,4.9510512544065e-06,9.458493243532269e-05,5.030362695020808e-06,0.0003750600064664332,5.2308071506582e-06,0.0002022210766380818
4.886278960695362e-06,5.729044066891418e-06,4.951221894700301e-06,5.604660071565722e-05,5.030365252110715e-06,0.0003799240676560086,5.230859494951647e-06,0.0001827001203657451
4.886506680244556e-06,4.209702704806932e-06,4.951552026421701e-06,1.740032781337615e-05,5.030367992815611e-06,0.0003946931230746402,5.230930830262563e-06,0.0001575108923137244
4.886770040879875e-06,3.360045121378821e-06,4.951894492671122e-06,5.748114934277503e-06,5.030370235042289e-06,0.0004076856263565685,5.231034728989767e-06,0.0001240752762927502
4.887179912057949e-06,2.948712449266914e-06,4.952254938964638e-06,3.264495444475757e-06,5.030372909092746e-06,0.0004209235322984408,5.231202376994143e-06,7.964793297140523e-05
4.887299323129644e-06,2.909921212581376e-06,4.952590411055304e-06,2.883086553310301e-06,5.030375627385895e-06,0.0004312716017040903,5.231524900117493e-06,2.852351285989572e-05
4.887538145273034e-06,2.863141318934323e-06,4.952963402421029e-06,2.81603981824876e-06,5.030379397364315e-06,0.0004408055624116036,5.232092560909127e-06,4.644361669318245e-06
4.887794573321812e-06,2.838460694809608e-06,4.953422158064734e-06,2.806823230306986e-06,5.03038477625275e-06,0.0004469173368112939,5.232517232764607e-06,3.014579848866234e-06
4.888307429419368e-06,2.819957351759947e-06,4.954052747578008e-06,2.806180705090179e-06,5.030391665062822e-06,0.000446682790689754,5.232925062144221e-06,2.827609234208398e-06
4.889155730007743e-06,2.813204789995956e-06,4.954960198712067e-06,2.806200365591971e-06,5.030399379012931e-06,0.0004413782003237919,5.233337291574228e-06,2.805340493421204e-06
4.89e-06,2.81146051855458e-06,4.956408716964354e-06,2.806355232837927e-06,5.030408573463515e-06,0.0004327875356815053,5.23391580120001e-06,2.802645590614524e-06
4.890041270696107e-06,2.811759620191e-06,4.958204358482177e-06,2.806550950591159e-06,5.030420560333094e-06,0.0004215840973807586,5.234750252727562e-06,2.802586641505352e-06
4.890100664364466e-06,2.814136397394382e-06,4.96e-06,2.80674502403498e-06,5.03043802764482e-06,0.0004141268666749106,5.236071893897569e-06,2.802799879697864e-06
4.890201632035881e-06,4.493207933939254e-06,4.960059981912864e-06,2.807694449511965e-06,5.030455196550081e-06,0.0004368274780993569,5.238338950203464e-06,2.803021763169381e-06
4.890235916461582e-06,9.04006837448642e-06,4.960137829350919e-06,2.852804206654144e-06,5.030468477046854e-06,0.0004760533317206196,5.24e-06,2.803223643511803e-06
4.890253130051526e-06,1.219753472773542e-05,4.960176753069947e-06,3.475767296759608e-06,5.030483267866727e-06,0.0005019783737291783,5.240064658996376e-06,2.804184690474888e-06
4.890274630208861e-06,1.473878804933744e-05,4.96019621492946e-06,4.866096889502357e-06,5.030491633933363e-06,0.0004970634730391122,5.240152812606938e-06,2.937335818951315e-06
4.890291348706078e-06,1.637581621276742e-05,4.960213497831182e-06,7.386190401507706e-06,5.0305e-06,0.000484495037616711,5.240195926584447e-06,4.825849644950229e-06
4.890301143392402e-06,3.048819867077553e-05,4.960229277960218e-06,1.064462843919817e-05,5.030505042779826e-06,0.0004758723942906095,5.240213147652677e-06,7.315859675620771e-06
4.890303643392403e-06,3.848143126542204e-05,4.960246330284316e-06,1.390001047676318e-05,5.030512500123433e-06,0.000470037099747376,5.240228788265082e-06,1.053637930039049e-05
4.890305706047265e-06,4.687589573261339e-05,4.960261469589387e-06,1.522634383614535e-05,5.03051684284531e-06,0.0004722209556954378,5.240248053290987e-06,1.414016294970132e-05
4.890307337543629e-06,5.468918513929851e-05,4.96028526295299e-06,2.770364318756248e-05,5.030521916244891e-06,0.0004722977615937318,5.240264497523279e-06,1.527177023833385e-05
4.890309240468015e-06,6.497921188951096e-05,4.960296029243196e-06,6.843420966952259e-05,5.030525663897844e-06,0.000462773623955352,5.24028123729759e-06,2.11157344722586e-05
4.890311143392402e-06,7.628203556686242e-05,4.960308632426059e-06,0.0001255173251535084,5.030528368437615e-06,0.0004499646022873426,5.240291942709619e-06,5.032155196715806e-05
4.890311432527079e-06,7.806235217058753e-05,4.960317908519578e-06,0.0001443774224676535,5.030531704220214e-06,0.0004339418630323687,5.240305528954164e-06,0.0001148148443876899
4.890312010796431e-06,8.167217002879789e-05,4.960328541847098e-06,0.0002414373027664766,5.03053468280212e-06,0.0004199778916084018,5.240315369441007e-06,0.0001416512658274914
4.890312541416235e-06,8.502381736023759e-05,4.960332981546176e-06,0.0003721305918607273,5.030536647244301e-06,0.0004105065895782877,5.240326976844348e-06,0.0002061515141990132
4.890313602655842e-06,9.180250890996982e-05,4.960336618489577e-06,0.0004787764029793944,5.030538518035139e-06,0.0004018084806713038,5.240332278739755e-06,0.0003448185978334267
4.890315725135057e-06,0.0001054027714910338,4.960340199313791e-06,0.0005543006659164383,5.030540435098413e-06,0.000394104012564857,5.240336286887926e-06,0.000465959216792883
4.890319970093486e-06,0.0001307331467403983,4.960343954658692e-06,0.0005956395432263246,5.030542475115321e-06,0.0003871447381283409,5.240340388023542e-06,0.0005552026807668862
4.890328460010345e-06,0.0001603612999744165,4.960347975669489e-06,0.0006085041097631848,5.030544135557399e-06,0.0003817353017733833,5.240345904701291e-06,0.000606216393836889
4.890338874250672e-06,0.000182376283999764,4.960352001469755e-06,0.0006027426327157384,5.03054601980954e-06,0.0003757108321811312,5.24035030678418e-06,0.0006079292021956716
4.890342517630326e-06,0.000248678903635735,4.960356003842723e-06,0.0005989878864692824,5.030548105357329e-06,0.0003691574855123428,5.240354796192535e-06,0.0005993621983933136
4.89034531744497e-06,0.0003155809028937641,4.960359177711833e-06,0.0006177597524899095,5.030552198250648e-06,0.0003566520336743171,5.240358679552709e-06,0.0006122180814137012
4.890348362328458e-06,0.0003694388265428203,4.960362020153251e-06,0.0006544138039152756,5.030557673916863e-06,0.0003409231243802728,5.240361767692633e-06,0.000648865606001217
4.89035154633112e-06,0.0003897125400711503,4.960364578803341e-06,0.0006897230763763915,5.030566892287704e-06,0.0003197074537486629,5.240365505946893e-06,0.0006997843654296311
4.890354984965671e-06,0.000381171541454469,4.960367291266537e-06,0.0007222885833195646,5.030576803047607e-06,0.0003045951683830579,5.240368727762837e-06,0.0007359882249988343
4.890358050499315e-06,0.0003732236620903962,4.960370163240212e-06,0.0007494758714173545,5.030586626833562e-06,0.0002939140005521961,5.240371921777597e-06,0.0007623444644816365
4.890361143358553e-06,0.000365143403553909,4.960374355327191e-06,0.0007764186831622708,5.030596862866232e-06,0.0002849015112238489,5.240376477481474e-06,0.0007855098851547845
4.890363756768887e-06,0.0003628306347090068,4.960380849089681e-06,0.0007933546076119293,5.030607656313431e-06,0.0002765437357171032,5.240384839314975e-06,0.0007943138245092805
4.890366170829978e-06,0.0003707763608535669,4.960392183271201e-06,0.0007757201335006212,5.03062347911826e-06,0.000265607952093738,5.240396086029077e-06,0.0007633481561450089
4.89036906883934e-06,0.0003864388264174267,4.960402478857876e-06,0.0007311241222623205,5.030642467287638e-06,0.0002541408734315617,5.240407308312532e-06,0.0007095119787772249
4.890371984009901e-06,0.0004008327897035835,4.960413666674381e-06,0.0006719419813547611,5.030670437497177e-06,0.0002396902579027705,5.240419533697195e-06,0.000642709296699609
4.890374521145377e-06,0.0004108254111037669,4.960425698458987e-06,0.0006046994726686193,5.030715112046194e-06,0.0002198499082944428,5.240433672395998e-06,0.0005629598206529775
4.890377459075938e-06,0.000419133055060285,4.96044138666501e-06,0.0005153596248735525,5.030755205510558e-06,0.0002035010395029443,5.240452774383019e-06,0.000451237500395013
4.89038175530899e-06,0.0004263198916348228,4.960462752969897e-06,0.0003851639942349803,5.030798660971776e-06,0.0001865578079149723,5.240479867799215e-06,0.0002677269159339597
4.890388178801971e-06,0.0004290265075430209,4.960481376484949e-06,0.0002533562915251737,5.030846601890859e-06,0.0001686460629649838,5.2405e-06,0.0001439922599948782
4.890394900704282e-06,0.0004261092370762007,4.9605e-06,0.0001424957747196778,5.030910840544613e-06,0.0001459619843415081,5.240510066100393e-06,0.0001213579362485547
4.89040296633624e-06,0.0004193574088922646,4.960505806306964e-06,0.0001269452122388054,5.031001144239466e-06,0.0001168951252885378,5.240522100179735e-06,0.0001043400153571861
4.890412559287664e-06,0.0004101859141170429,4.96051611130352e-06,0.0001083277130522372,5.031141720833421e-06,7.911695325913593e-05,5.240534885064657e-06,9.725688665676098e-05
4.890425927738929e-06,0.0003983550388101014,4.960526473676723e-06,9.985753315933008e-05,5.031391042169006e-06,3.522522877046676e-05,5.240554427244341e-06,9.367987675175885e-05
4.890445271508397e-06,0.0003966488616108471,4.96054272311089e-06,9.451708416844569e-05,5.031889684840177e-06,6.195680749106112e-06,5.240573290351907e-06,9.28752944083106e-05
4.890459820547478e-06,0.000422862037530711,4.960558576212816e-06,9.302981055247866e-05,5.032285307541641e-06,3.250325734685435e-06,5.240600484374006e-06,9.255816387298604e-05
4.890471995959852e-06,0.0004590255071129144,4.960580158635173e-06,9.24025319774718e-05,5.032657436509839e-06,2.866424462942543e-06,5.240639410018258e-06,9.215423441679716e-05
4.890485200441638e-06,0.0004808218277294091,4.960607792297541e-06,9.202363077932272e-05,5.033023998365216e-06,2.813442374839921e-06,5.240711848714446e-06,9.149284563312162e-05
4.890492600220819e-06,0.0004775598778310363,4.960654593906355e-06,9.154990538193135e-05,5.033501425911318e-06,2.80546616762793e-06,5.240856726106824e-06,9.01797075134322e-05
4.8905e-06,0.000467591001926111,4.960748197123985e-06,9.066169345643628e-05,5.034160918237431e-06,2.804977762881988e-06,5.241146480891578e-06,8.755985897687752e-05
4.890505442966026e-06,0.0004581869418069518,4.960934950068655e-06,8.887335898615305e-05,5.035149088401974e-06,2.805016498690399e-06,5.241538296651353e-06,8.401578407074674e-05
4.89051228134449e-06,0.0004505372363305623,4.961240156345768e-06,8.596638152423187e-05,5.03672212519066e-06,2.805193344381656e-06,5.242088482415708e-06,7.904900964702344e-05
4.890519055911442e-06,0.0004527661427961772,4.96163545511306e-06,8.21983904790427e-05,5.03836106259533e-06,2.805379289041696e-06,5.242943786785996e-06,7.133499442387317e-05
4.890524287456093e-06,0.0004536942371406441,4.962192418094023e-06,7.690054605121333e-05,5.04e-06,2.805563774997532e-06,5.244654395526572e-06,5.684637482374538e-05
4.89052815049374e-06,0.0004440485159339029,4.96311516963221e-06,6.81659589942096e-05,5.040059826675742e-06,2.806513099873886e-06,5.245062186093082e-06,5.518751974521509e-05
4.890531051366425e-06,0.000429883760400234,4.963576545401303e-06,6.393995835850461e-05,5.040139638049492e-06,2.858005389853363e-06,5.245266081376336e-06,5.522042900513158e-05
4.89053427921041e-06,0.0004138329553895294,4.964179087717098e-06,5.944698949114026e-05,5.040179543736368e-06,3.601267836903173e-06,5.245546933427586e-06,5.586063509386233e-05
4.890537084701516e-06,0.0004007079687243049,4.964504691606884e-06,5.859032409721888e-05,5.04019741797895e-06,4.997007659263706e-06,5.245837802530586e-06,5.584960863481336e-05
4.890538989177033e-06,0.0003915800806163509,4.964782575209857e-06,5.93294170659392e-05,5.04021596019213e-06,7.849179901257329e-06,5.246123779865287e-06,9.21274228298671e-05
4.890540755565459e-06,0.0003833340997119385,4.965099078717973e-06,6.042882495288199e-05,5.040232174124535e-06,1.126166811039663e-05,5.246190471156125e-06,0.0001202622805980365
4.890542608154533e-06,0.0003756167171768692,4.965345351800761e-06,6.720335091180729e-05,5.04024915434264e-06,1.428785901780148e-05,5.246219687408756e-06,0.0001291588890426063
4.890544477405437e-06,0.0003690979550247872,4.965415792651485e-06,8.180551207604729e-05,5.040265144561418e-06,1.527831220921913e-05,5.246278119914018e-06,0.0001323384991699194
4.890546078760642e-06,0.000363856036802578,4.965451013076846e-06,9.429946236239448e-05,5.04027830872876e-06,1.819435483030957e-05,5.246336995198714e-06,0.0001232686421741089
4.890547909742834e-06,0.0003579880174629566,4.96552145392757e-06,0.000126018970034763,5.040288694161504e-06,3.815365527997617e-05,5.246388650328106e-06,0.0001181857796252741
4.8905497863467e-06,0.0003520699036151595,4.965578156077218e-06,0.00013889264183561,5.040297909146614e-06,7.935787919318975e-05,5.246404338843694e-06,0.0001176396330839607
4.89055259340379e-06,0.0003433916324902362,4.96562724941793e-06,0.0001318686711767313,5.040307349657126e-06,0.0001226281190431693,5.246418204441256e-06,0.0001166948794497306
4.890556828994577e-06,0.0003307208015359578,4.96564695416726e-06,0.0001279258187906415,5.040316944266494e-06,0.0001440978776430082,5.246431727793031e-06,0.0001150269825626287
4.890565300176151e-06,0.0003084045964780158,4.965686363665922e-06,0.0001219712273493354,5.040328074686185e-06,0.000227133538472544,5.246448073847064e-06,0.0001120641083451296
4.89057395156273e-06,0.0002920352644182105,4.965698746453393e-06,0.0001210837498851867,5.040332912483459e-06,0.0003644468357035982,5.24646245893226e-06,0.0001089639227742541
4.89058678756483e-06,0.0002761031388646964,4.965709487431239e-06,0.0001206065044895781,5.04033668629355e-06,0.0004761257957651721,5.246472152089383e-06,0.0001069363437929621
4.89059751954027e-06,0.0002662371437776124,4.965722519300206e-06,0.0001197960276060304,5.04034044968946e-06,0.0005557253975157789,5.246482476107435e-06,0.000105287937296587
4.890607646296259e-06,0.0002581624526524697,4.965733319160527e-06,0.0001185536504938266,5.040344304383462e-06,0.0005970501844466231,5.246490572326583e-06,0.0001042843576044859
4.890619765701219e-06,0.000249439208740892,4.965744582529295e-06,0.0001165892217447957,5.040348470229277e-06,0.0006087823591477561,5.246501303401928e-06,0.0001030256948840752
4.890636035196407e-06,0.0002390118295029718,4.965757450020295e-06,0.0001136252572016687,5.04035259884777e-06,0.0006020482822797138,5.246509454564433e-06,0.0001020724108199869
4.890659772486904e-06,0.0002259194567328336,4.965769800475909e-06,0.0001104192093160992,5.040356680703931e-06,0.0006005091400690559,5.246521357086254e-06,0.0001006576510283796
4.890699650136272e-06,0.0002074049874055426,4.965777489367878e-06,0.0001085180999958993,5.040359849557223e-06,0.0006234106338742394,5.246543685764965e-06,9.785120647520095e-05
4.890738087487177e-06,0.0001914858419656968,4.965785654714639e-06,0.0001069416702383315,5.040362839592923e-06,0.0006634694441804553,5.246588343122387e-06,9.113745183251347e-05
4.890777875155731e-06,0.000175905296971959,4.965792433699916e-06,0.0001058990578264935,5.040364334610772e-06,0.0006842688419053006,5.246636695909537e-06,7.915763286575617e-05
4.890820175019848e-06,0.0001600641195066758,4.965801010073148e-06,0.0001046523962082845,5.040367090555743e-06,0.0007182722479581916,5.246687790413505e-06,5.854966717391777e-05
4.890872958880489e-06,0.0001413142111606399,4.965807898628881e-06,0.0001036487484868287,5.040369942311205e-06,0.0007463554555663179,5.246738302797417e-06,3.974679069670564e-05
4.890943829271123e-06,0.0001180458962759247,4.965816559111987e-06,0.0001023656206908275,5.040374492336157e-06,0.0007765226834376924,5.246791731752591e-06,2.644077813444914e-05
4.891046280357966e-06,8.868700779019831e-05,4.965833107108811e-06,9.978490774719396e-05,5.040380841955769e-06,0.0007936027331597437,5.246843430961714e-06,1.845568309883786e-05
4.891210128812516e-06,5.291391439668135e-05,4.96585935587695e-06,9.522990932098283e-05,5.040392578019488e-06,0.0007756519684775252,5.246946829379961e-06,1.087615200592681e-05
4.891521387147183e-06,1.729744819689815e-05,4.965902114175315e-06,8.529894155779813e-05,5.040403118122077e-06,0.0007295364059942145,5.247049597320193e-06,7.916402767403969e-06
4.891982605487349e-06,4.235325455638758e-06,4.96593850091231e-06,7.054979731649805e-05,5.040414657303086e-06,0.0006681813472309812,5.247255133200657e-06,5.441008735898682e-06
4.892317871990293e-06,3.050795392728081e-06,4.965974991672049e-06,5.293714071625265e-05,5.040427043686474e-06,0.000598837200128066,5.247502020811227e-06,4.099660042847055e-06
4.892660955383308e-06,2.844947045592854e-06,4.965992687767463e-06,4.541602454136182e-05,5.040443369220401e-06,0.0005055643872828765,5.247817391947469e-06,3.303426599173192e-06
4.893021452684744e-06,2.812390803522044e-06,4.966027521627865e-06,3.355506818677363e-05,5.040465869443238e-06,0.0003661126661232988,5.24819844792775e-06,2.9367226450332e-06
4.893518422488746e-06,2.807551182618669e-06,4.966071428516305e-06,2.344819577343649e-05,5.040482934721619e-06,0.0002433422413536204,5.248822925321278e-06,2.82541913750274e-06
4.894196804894828e-06,2.807345263363164e-06,4.966146591178322e-06,1.447279544665081e-05,5.0405e-06,0.0001432014828474419,5.249358817609583e-06,2.813122932972635e-06
4.895211330084063e-06,2.807382163725069e-06,4.96622877859797e-06,1.033162670364292e-05,5.040507171865914e-06,0.0001251564537728226,5.249679408804791e-06,2.810540031723457e-06
4.896849203553102e-06,2.807552098864983e-06,4.96634928617211e-06,7.604918767804469e-06,5.040517609405718e-06,0.0001074883841478161,5.25e-06,2.809041103541828e-06
4.9e-06,2.807880257775235e-06,4.966528416431481e-06,5.546400807690071e-06,5.040528217389782e-06,9.939281423588323e-05,5.250032296129515e-06,2.809259784279015e-06
4.900075871359161e-06,2.80921335569261e-06,4.966768753826708e-06,4.095448126367844e-06,5.040544931923614e-06,9.438209736688243e-05,5.250087791205513e-06,2.810101396871029e-06
4.900165002786837e-06,3.118713054277527e-06,4.967046185660904e-06,3.299918702923235e-06,5.040561500303872e-06,9.303077564608807e-05,5.250149600695137e-06,2.887600662922208e-06
4.900209568500674e-06,6.668500084446297e-06,4.967441308513552e-06,2.933690457168268e-06,5.040584353216947e-06,9.246659330659186e-05,5.250180505439948e-06,3.366912491921954e-06
4.900225990749414e-06,9.898895771889442e-06,4.967580244874221e-06,2.893616254020305e-06,5.040613951589505e-06,9.208815226811384e-05,5.250210924977021e-06,5.360482068856434e-06
4.900240091546787e-06,1.281692680362658e-05,4.967858117595557e-06,2.849979563468306e-06,5.040665570332166e-06,9.15810336905848e-05,5.250229107026593e-06,7.883090812801334e-06
4.900255274987972e-06,1.488173538214844e-05,4.968139444805036e-06,2.830316910619724e-06,5.040768807817487e-06,9.061504334959059e-05,5.25024633443052e-06,1.103086799747329e-05
4.900273951837118e-06,1.601902436958485e-05,4.968622528531272e-06,2.81743454192941e-06,5.040975282788129e-06,8.867062259789851e-05,5.250265564524238e-06,1.40292011796358e-05
4.900284661745179e-06,2.707876310135101e-05,4.969304659128669e-06,2.812384444553786e-06,5.041299106889096e-06,8.563232879855659e-05,5.250282996568795e-06,1.501130241657652e-05
4.900293521303223e-06,5.77903626517699e-05,4.97e-06,2.810643915143194e-06,5.041727086903548e-06,8.161728133527603e-05,5.250301315501776e-06,3.03387096983542e-05
4.900303721499252e-06,0.0001077298491792278,4.970039200745845e-06,2.810935414940514e-06,5.042341203916531e-06,7.586458980782684e-05,5.250303815501776e-06,3.833516619729627e-05
4.900312343464887e-06,0.000137184967561249,4.970097827205709e-06,2.812836141626892e-06,5.043419191556729e-06,6.583624747210306e-05,5.250306551552447e-06,4.985276314246916e-05
4.900322874130313e-06,0.0001603678742652169,4.970189243720782e-06,3.71542784614542e-06,5.043958185376828e-06,6.110802157794325e-05,5.250309075098425e-06,6.296537036159154e-05
4.900331750952661e-06,0.0003246450317676863,4.970234951978319e-06,8.811331216498717e-06,5.044227682286878e-06,5.911241345367152e-05,5.250311315501776e-06,7.620102300480926e-05
4.900335914776538e-06,0.0004537588266498675,4.970253660137845e-06,1.221080297670802e-05,5.044766676106977e-06,5.738458214192663e-05,5.250311677645361e-06,7.843591175362722e-05
4.900340267977054e-06,0.0005514402291290302,4.970277303859925e-06,1.478585263046876e-05,5.045189080372802e-06,5.861994840693394e-05,5.250312401932531e-06,8.29820116817689e-05
4.900344254577287e-06,0.0005963190240788553,4.970294499353055e-06,1.870344511333507e-05,5.045268828867087e-06,5.873904271171541e-05,5.250313059046503e-06,8.716212057523545e-05
